Postcode,Population
OX4  7,5661
OX44 7,5539
OX44 9,2906
OX49 5,4396
OX5  1,12257
OX5  2,8611
OX5  3,2944
OX7  3,5329
OX7  4,1451
OX7  5,8079
OX7  6,6366
OX7  7,2009
OX9  2,3548
OX9  3,9453
OX9  7,1049
PE1  1,691
PE1  2,11420
PE1  3,13953
PE1  4,15062
PE1  5,8872
PE10 0,10346
PE10 9,11928
PE11 1,8533
PE11 2,13196
PE11 3,13646
PE11 4,8581
PE12 0,6439
PE12 6,9567
PE12 7,8196
PE12 8,4652
PE12 9,11592
PE13 1,3047
PE13 2,8601
PE13 3,11348
PE13 4,6679
PE13 5,5802
PE14 0,5572
PE14 7,5982
PE14 8,5402
PE14 9,4194
PE15 0,9323
PE15 8,10692
PE15 9,10403
PE16 6,10628
PE19 1,6891
PE19 2,10139
PE19 5,6959
PE19 6,7987
PE19 7,5397
PE19 8,7330
PE2  5,15179
PE2  6,2761
PE2  7,3451
PE2  8,13546
PE2  9,10351
PE20 1,6781
PE20 2,2990
PE20 3,4446
PE21 0,9815
PE21 6,3186
PE21 7,9075
PE21 8,12421
PE21 9,9006
PE22 0,6186
PE22 7,3451
PE22 8,4088
PE22 9,3476
PE23 4,2628
PE23 5,6020
PE24 4,4202
PE24 5,7826
PE25 1,7345
PE25 2,8971
PE25 3,5683
PE26 1,5734
PE26 2,6410
PE27 3,7776
PE27 4,2559
PE27 5,5312
PE27 6,4702
PE28 0,6617
PE28 2,9202
PE28 3,9704
PE28 4,8715
PE28 5,7679
PE28 9,6453
PE29 1,12313
PE29 2,6823
PE29 3,1868
PE29 6,5622
PE29 7,3654
PE3  6,5974
PE3  7,6427
PE3  8,7043
PE3  9,9936
PE30 1,1942
PE30 2,7178
PE30 3,14615
PE30 4,13135
PE30 5,7855
PE31 6,8051
PE31 7,7443
PE31 8,4843
PE32 1,9095
PE32 2,6455
PE33 0,7873
PE33 9,8339
PE34 3,5511
PE34 4,9113
PE36 5,3778
PE36 6,2857
PE37 7,6917
PE37 8,3478
PE38 0,4896
PE38 9,10162
PE4  5,6041
PE4  6,11309
PE4  7,11487
PE5  7,1614
PE6  0,6723
PE6  7,9758
PE6  8,13279
PE6  9,6390
PE7  0,177
PE7  1,12959
PE7  2,2872
PE7  3,16362
PE7  8,10648
PE8  4,5831
PE8  5,3658
PE8  6,8304
PE9  1,9563
PE9  2,9860
PE9  3,6129
PE9  4,6161
PL1  1,796
PL1  2,2365
PL1  3,5082
PL1  4,5858
PL1  5,8976
PL10 1,3716
PL11 2,8026
PL11 3,2504
PL12 4,10748
PL12 5,2492
PL12 6,8910
PL13 1,4294
PL13 2,5300
PL14 3,8487
PL14 4,5620
PL14 5,5693
PL14 6,3549
PL15 7,6442
PL15 8,7196
PL15 9,6600
PL16 0,1780
PL17 7,5884
PL17 8,4304
PL18 9,4890
PL19 0,3052
PL19 8,6288
PL19 9,7356
PL2  1,10266
PL2  2,10840
PL2  3,10880
PL20 6,5423
PL20 7,6860
PL21 0,9640
PL21 9,8040
PL22 0,3755
PL23 1,3576
PL24 2,10327
PL25 3,11177
PL25 4,9020
PL25 5,5783
PL26 6,5228
PL26 7,9770
PL26 8,12122
PL27 6,5454
PL27 7,6977
PL28 8,4508
PL29 3,1044
PL3  4,9610
PL3  5,9400
PL3  6,12461
PL30 3,3657
PL30 4,2618
PL30 5,4456
PL31 1,8337
PL31 2,6646
PL32 9,4398
PL33 9,1674
PL34 0,1812
PL35 0,955
PL4  0,2762
PL4  6,6692
PL4  7,9230
PL4  8,10350
PL4  9,8040
PL5  1,12475
PL5  2,10079
PL5  3,11489
PL5  4,9593
PL6  5,13707
PL6  6,9333
PL6  7,8583
PL6  8,10268
PL7  1,9079
PL7  2,10962
PL7  4,9342
PL7  5,2618
PL8  1,2472
PL8  2,3355
PL9  0,2785
PL9  7,5445
PL9  8,8097
PL9  9,12102
PO1  1,4207
PO1  2,4233
PO1  3,5956
PO1  4,4923
PO1  5,10004
PO10 7,9651
PO10 8,9017
PO11 0,7995
PO11 9,9676
PO12 1,8756
PO12 2,9878
PO12 3,12300
PO12 4,17715
PO13 0,16423
PO13 8,7421
PO13 9,11516
PO14 1,7863
PO14 2,7939
PO14 3,8733
PO14 4,8181
PO15 5,7397
PO15 6,8497
PO15 7,7373
PO16 0,5736
PO16 7,7855
PO16 8,10907
PO16 9,8705
PO17 5,4732
PO17 6,1903
PO18 0,4676
PO18 8,6802
PO18 9,1753
PO19 1,1666
PO19 3,6343
PO19 5,2417
PO19 6,7034
PO19 7,7722
PO19 8,5568
PO2  0,13289
PO2  7,13084
PO2  8,8218
PO2  9,8159
PO20 0,8710
PO20 1,2497
PO20 2,3736
PO20 3,4393
PO20 7,3631
PO20 8,7481
PO20 9,2207
PO21 1,6281
PO21 2,10100
PO21 3,8149
PO21 4,7391
PO21 5,9056
PO22 0,3871
PO22 6,5953
PO22 7,5697
PO22 8,5810
PO22 9,7492
PO3  5,7745
PO3  6,11864
PO30 1,7278
PO30 2,5398
PO30 3,2370
PO30 4,3145
PO30 5,12625
PO31 7,8776
PO31 8,5862
PO32 6,8236
PO33 1,8781
PO33 2,7792
PO33 3,9536
PO33 4,5418
PO34 5,2116
PO35 5,3748
PO36 0,4734
PO36 8,5328
PO36 9,7179
PO37 6,3485
PO37 7,5738
PO38 1,6075
PO38 2,2766
PO38 3,3913
PO39 0,2688
PO4  0,14521
PO4  8,14679
PO4  9,15612
PO40 9,5526
PO41 0,2054
PO5  1,9447
PO5  2,7584
PO5  3,5831
PO5  4,7562
PO6  1,8685
PO6  2,11665
PO6  3,10059
PO6  4,10835
PO7  4,1183
PO7  5,11770
PO7  6,10044
PO7  7,9209
PO7  8,8638
PO8  0,9787
PO8  8,9637
PO8  9,14985
PO9  1,5374
PO9  2,10605
PO9  3,10250
PO9  4,10755
PO9  5,9610
PO9  6,2911
PR1  0,9797
PR1  1,3763
PR1  2,1617
PR1  3,3493
PR1  4,8974
PR1  5,9243
PR1  6,11159
PR1  7,6563
PR1  8,5637
PR1  9,12501
PR2  1,15319
PR2  2,8578
PR2  3,15161
PR2  5,2903
PR2  6,15907
PR2  7,4368
PR2  8,6958
PR2  9,11344
PR25 1,8780
PR25 2,5240
PR25 3,6851
PR25 4,6098
PR25 5,4327
PR26 6,2976
PR26 7,6509
PR26 8,2716
PR26 9,3646
PR3  0,7566
PR3  1,10455
PR3  2,5650
PR3  3,9174
PR3  5,3071
PR3  6,2689
PR4  0,7310
PR4  1,9633
PR4  2,8711
PR4  3,8497
PR4  4,6254
PR4  5,8299
PR4  6,9856
PR5  0,5662
PR5  4,11339
PR5  5,10230
PR5  6,9432
PR5  8,5231
PR6  0,10429
PR6  7,10359
PR6  8,6790
PR6  9,7693
PR7  1,6751
PR7  2,9963
PR7  3,8752
PR7  4,7120
PR7  5,10651
PR7  6,8896
PR7  7,4247
PR8  1,3108
PR8  2,9066
PR8  3,12262
PR8  4,11374
PR8  5,6316
PR8  6,12393
PR9  0,7331
PR9  7,11492
PR9  8,10297
PR9  9,14500
RG1  1,443
RG1  2,4102
RG1  3,7513
RG1  4,2632
RG1  5,9613
RG1  6,8940
RG1  7,7196
RG1  8,2596
RG10 0,5817
RG10 8,3708
RG10 9,9036
RG12 0,7602
RG12 2,5688
RG12 7,17711
RG12 8,11507
RG12 9,10245
RG14 1,6576
RG14 2,8395
RG14 3,896
RG14 5,4499
RG14 6,8796
RG14 7,9306
RG17 0,6232
RG17 7,2515
RG17 8,3151
RG17 9,3446
RG18 0,1219
RG18 3,6897
RG18 4,4872
RG18 9,6385
RG19 3,7340
RG19 4,7342
RG19 8,3268
RG2  0,5755
RG2  7,11639
RG2  8,12546
RG2  9,8307
RG20 0,2257
RG20 4,1063
RG20 5,3215
RG20 6,1595
RG20 7,2079
RG20 8,3713
RG20 9,5268
RG21 3,8039
RG21 4,3187
RG21 5,7917
RG21 6,512
RG21 7,3692
RG21 8,4025
RG22 4,21308
RG22 5,10610
RG22 6,10546
RG23 7,5376
RG23 8,7098
RG24 7,4107
RG24 8,11388
RG24 9,16284
RG25 2,4252
RG25 3,4597
RG26 3,8586
RG26 4,4628
RG26 5,9288
RG27 0,5564
RG27 8,6634
RG27 9,9179
RG28 7,5882
RG29 1,7263
RG30 1,5022
RG30 2,12617
RG30 3,8685
RG30 4,12212
RG30 6,6335
RG31 4,4543
RG31 5,6787
RG31 6,9722
RG31 7,6680
RG4  5,6891
RG4  6,7302
RG4  7,9231
RG4  8,10500
RG4  9,5865
RG40 1,7833
RG40 2,4633
RG40 3,4718
RG40 4,7924
RG40 5,1814
RG41 1,3801
RG41 2,4834
RG41 3,6639
RG41 4,3982
RG41 5,9440
RG42 1,4748
RG42 2,6489
RG42 3,5988
RG42 4,4351
RG42 5,1679
RG42 6,1453
RG42 7,1767
RG45 6,8740
RG45 7,6068
RG5  3,11132
RG5  4,14528
RG6  1,8766
RG6  3,6174
RG6  4,7819
RG6  5,6622
RG6  6,1198
RG6  7,7991
RG7  1,6827
RG7  2,2062
RG7  3,10215
RG7  4,3115
RG7  5,5711
RG7  6,4547
RG8  0,5488
RG8  7,4627
RG8  8,5990
RG8  9,3142
RG9  1,9303
RG9  2,2509
RG9  3,2002
RG9  4,2163
RG9  5,4312
RG9  6,3249
RH1  1,5276
RH1  2,7590
RH1  3,8615
RH1  4,5990
RH1  5,8455
RH1  6,10972
RH10 1,6817
RH10 3,12333
RH10 4,7205
RH10 5,6180
RH10 6,9702
RH10 7,17909
RH10 8,6167
RH11 0,9687
RH11 6,2885
RH11 7,13377
RH11 8,16034
RH11 9,14770
RH12 1,7328
RH12 2,7802
RH12 3,8834
RH12 4,10238
RH12 5,10308
RH13 0,5148
RH13 5,9487
RH13 6,8453
RH13 8,6476
RH13 9,9180
RH14 0,5953
RH14 9,8370
RH15 0,11173
RH15 8,11848
RH15 9,9054
RH16 1,7167
RH16 2,7376
RH16 3,10344
RH16 4,9225
RH17 5,6927
RH17 6,5568
RH17 7,7090
RH18 5,4527
RH19 1,7265
RH19 2,7322
RH19 3,11228
RH19 4,8224
RH2  0,7983
RH2  7,7478
RH2  8,7188
RH2  9,4019
RH20 1,5097
RH20 2,6894
RH20 3,6536
RH20 4,6860
RH3  7,4438
RH4  1,5310
RH4  2,5082
RH4  3,5345
RH5  4,7224
RH5  5,5402
RH5  6,4195
RH6  0,2675
RH6  7,6087
RH6  8,9140
RH6  9,11904
RH7  6,9377
RH8  0,9880
RH8  9,5926
RH9  8,5533
RM1  1,1562
RM1  2,4368
RM1  3,1845
RM1  4,12162
RM10 7,11178
RM10 8,15051
RM10 9,12595
RM11 1,11753
RM11 2,9784
RM11 3,10774
RM12 4,16385
RM12 5,9989
RM12 6,8441
RM13 7,9186
RM13 8,7522
RM13 9,12692
RM14 1,11456
RM14 2,8490
RM14 3,7537
RM15 4,8120
RM15 5,11380
RM15 6,8406
RM16 2,12436
RM16 3,3647
RM16 4,10029
RM16 5,770
RM16 6,14944
RM17 5,12562
RM17 6,15304
RM18 7,4806
RM18 8,12136
RM19 1,6636
RM2  5,6713
RM2  6,6692
RM20 3,1990
RM20 4,2967
RM3  0,10439
RM3  7,9275
RM3  8,10728
RM3  9,10622
RM4  1,4260
RM5  2,8957
RM5  3,9694
RM6  4,11828
RM6  5,11968
RM6  6,9456
RM7  0,11016
RM7  7,5087
RM7  8,7681
RM7  9,5632
RM8  1,11562
RM8  2,16099
RM8  3,12068
RM9  4,13097
RM9  5,12229
RM9  6,11486
S1   2,1351
S1   3,246
S1   4,9230
S10  1,15579
S10  2,5826
S10  3,11030
S10  4,7033
S10  5,8735
S11  7,10816
S11  8,14041
S11  9,10104
S12  2,12107
S12  3,8857
S12  4,13955
S13  7,9817
S13  8,13538
S13  9,7830
S14  1,9827
S17  3,7551
S17  4,8296
S18  1,7097
S18  2,6034
S18  3,1655
S18  4,1601
S18  7,1921
S18  8,6830
S2   1,9840
S2   2,11437
S2   3,8350
S2   4,6644
S2   5,9004
S20  1,6963
S20  2,4000
S20  3,335
S20  4,4058
S20  5,5698
S20  6,2635
S20  7,4033
S20  8,4179
S21  1,8121
S21  2,1482
S21  3,3054
S21  4,7509
S21  5,1212
S25  1,1260
S25  2,8880
S25  3,2051
S25  4,6715
S25  5,2547
S26  1,1661
S26  2,7019
S26  3,2581
S26  4,5961
S26  5,3320
S26  6,3866
S26  7,1909
S3   7,11088
S3   8,3125
S3   9,5441
S32  1,2051
S32  2,924
S32  3,1352
S32  4,476
S32  5,984
S33  0,1555
S33  6,1034
S33  7,356
S33  8,651
S33  9,1438
S35  0,6633
S35  1,7358
S35  2,6259
S35  3,3356
S35  4,6466
S35  7,2989
S35  8,4607
S35  9,4420
S36  1,7086
S36  2,6202
S36  3,392
S36  4,727
S36  6,6838
S36  7,1685
S36  8,1794
S36  9,3077
S4   7,7164
S4   8,7542
S40  1,4138
S40  2,11175
S40  3,9577
S40  4,11101
S41  0,13154
S41  7,6315
S41  8,11697
S41  9,5847
S42  5,12293
S42  6,11497
S42  7,4912
S43  1,8935
S43  2,7418
S43  3,13930
S43  4,10742
S44  5,8432
S44  6,13633
S45  0,1600
S45  8,3904
S45  9,8343
S5   0,11471
S5   6,13143
S5   7,13049
S5   8,13397
S5   9,9814
S6   1,11942
S6   2,7899
S6   3,7917
S6   4,13505
S6   5,9912
S6   6,8053
S60  1,1276
S60  2,6913
S60  3,7789
S60  4,6498
S60  5,15445
S61  1,7273
S61  2,12987
S61  3,7896
S61  4,8265
S62  5,6829
S62  6,4640
S62  7,8840
S63  0,8833
S63  6,9128
S63  7,6843
S63  8,7256
S63  9,6674
S64  0,7737
S64  5,2298
S64  8,13206
S64  9,7967
S65  1,5815
S65  2,13761
S65  3,8901
S65  4,7694
S66  1,5663
S66  2,9378
S66  3,6886
S66  7,10268
S66  8,9449
S66  9,5313
S7   1,9797
S7   2,7932
S70  1,5769
S70  2,1647
S70  3,8099
S70  4,8268
S70  5,7925
S70  6,7780
S71  1,8183
S71  2,9228
S71  3,9679
S71  4,10238
S71  5,8317
S72  0,3398
S72  7,4750
S72  8,13143
S72  9,4485
S73  0,12025
S73  8,8466
S73  9,6975
S74  0,7555
S74  8,4217
S74  9,6233
S75  1,7130
S75  2,8802
S75  3,7820
S75  4,4815
S75  5,8772
S75  6,6986
S8   0,11246
S8   7,12704
S8   8,12846
S8   9,10154
S80  1,5598
S80  2,9779
S80  3,5062
S80  4,10096
S81  0,11333
S81  7,10740
S81  8,7836
S81  9,8060
S9   1,12328
S9   3,3524
S9   4,8443
S9   5,4263
SE1  0,4940
SE1  1,4345
SE1  2,8025
SE1  3,9045
SE1  4,10857
SE1  5,11540
SE1  6,6515
SE1  7,5684
SE1  8,4137
SE1  9,3069
SE10 0,7950
SE10 8,7643
SE10 9,8796
SE11 4,9009
SE11 5,7422
SE11 6,5910
SE12 0,8787
SE12 8,8091
SE12 9,10720
SE13 5,12939
SE13 6,12162
SE13 7,17888
SE14 5,15291
SE14 6,9803
SE15 1,7238
SE15 2,12749
SE15 3,14615
SE15 4,8524
SE15 5,9740
SE15 6,12575
SE16 2,10286
SE16 3,10401
SE16 4,6776
SE16 5,6458
SE16 6,4996
SE16 7,6791
SE17 1,7967
SE17 2,13960
SE17 3,12228
SE18 1,14882
SE18 2,10224
SE18 3,11986
SE18 4,7814
SE18 5,10548
SE18 6,9930
SE18 7,13301
SE19 1,8951
SE19 2,7919
SE19 3,11243
SE2  0,12802
SE2  9,14758
SE20 7,11780
SE20 8,11486
SE21 7,3967
SE21 8,11548
SE22 0,10615
SE22 8,10838
SE22 9,8784
SE23 1,8784
SE23 2,13179
SE23 3,12089
SE24 0,9411
SE24 9,9820
SE25 4,12726
SE25 5,9632
SE25 6,12912
SE26 4,9945
SE26 5,8074
SE26 6,10835
SE27 0,12765
SE27 9,9438
SE28 0,11423
SE28 8,18562
SE3  0,6163
SE3  7,8797
SE3  8,9672
SE3  9,7690
SE4  1,17577
SE4  2,11630
SE5  0,9414
SE5  7,10987
SE5  8,14950
SE5  9,11681
SE6  1,17047
SE6  2,13594
SE6  3,11316
SE6  4,12211
SE7  7,12237
SE7  8,9257
SE8  3,10697
SE8  4,7668
SE8  5,9961
SE9  1,11913
SE9  2,10236
SE9  3,13065
SE9  4,12205
SE9  5,7313
SE9  6,9175
SG1  1,7348
SG1  2,7448
SG1  3,8378
SG1  4,10834
SG1  5,11258
SG1  6,6843
SG10 6,2120
SG11 1,5098
SG11 2,3003
SG12 0,9623
SG12 7,8935
SG12 8,6579
SG12 9,5433
SG13 7,10927
SG13 8,5995
SG14 1,2563
SG14 2,7369
SG14 3,9180
SG15 6,5677
SG16 6,6212
SG17 5,12408
SG18 0,7685
SG18 8,9850
SG18 9,6996
SG19 1,9811
SG19 2,9580
SG19 3,5110
SG2  0,8284
SG2  7,7882
SG2  8,12970
SG2  9,13681
SG3  6,7186
SG4  0,8952
SG4  7,5193
SG4  8,6692
SG4  9,8862
SG5  1,7353
SG5  2,8343
SG5  3,6443
SG5  4,9794
SG6  1,7287
SG6  2,7933
SG6  3,6227
SG6  4,12359
SG7  5,4478
SG7  6,9019
SG8  0,4137
SG8  5,10805
SG8  6,7361
SG8  7,7748
SG8  8,3420
SG8  9,5445
SG9  0,3274
SG9  9,6256
SK1  2,1662
SK1  3,2537
SK1  4,7544
SK10 1,3259
SK10 2,10930
SK10 3,10521
SK10 4,6497
SK10 5,9265
SK11 0,4277
SK11 6,3747
SK11 7,11894
SK11 8,13011
SK11 9,4228
SK12 1,14500
SK12 2,4893
SK13 0,1974
SK13 1,7014
SK13 2,3760
SK13 5,1461
SK13 6,6215
SK13 7,3935
SK13 8,9279
SK14 1,6010
SK14 2,4210
SK14 3,6595
SK14 4,12784
SK14 5,10019
SK14 6,4461
SK14 8,2926
SK15 1,9142
SK15 2,9338
SK15 3,9404
SK16 4,8541
SK16 5,11434
SK17 0,2983
SK17 6,8435
SK17 7,7551
SK17 8,5607
SK17 9,8169
SK2  5,14367
SK2  6,7692
SK2  7,7334
SK22 1,1145
SK22 2,2420
SK22 3,3128
SK22 4,5739
SK23 0,4654
SK23 6,2178
SK23 7,8005
SK23 9,2573
SK3  0,7199
SK3  8,12741
SK3  9,8923
SK4  1,3705
SK4  2,8114
SK4  3,8494
SK4  4,7669
SK4  5,7404
SK5  6,14203
SK5  7,8360
SK5  8,7081
SK6  1,9486
SK6  2,7173
SK6  3,4796
SK6  4,6740
SK6  5,5888
SK6  6,6698
SK6  7,6988
SK6  8,3891
SK7  1,6874
SK7  2,7225
SK7  3,6789
SK7  4,7511
SK7  5,5974
SK7  6,6756
SK8  1,5629
SK8  2,7039
SK8  3,12649
SK8  4,8701
SK8  5,8523
SK8  6,7913
SK8  7,8871
SK9  1,2379
SK9  2,9103
SK9  3,6371
SK9  4,4134
SK9  5,5136
SK9  6,5372
SK9  7,6139
SL0  0,5671
SL0  9,5634
SL1  1,5857
SL1  2,16655
SL1  3,16029
SL1  4,453
SL1  5,14043
SL1  6,7500
SL1  7,5350
SL1  8,3526
SL1  9,2574
SL2  1,15509
SL2  2,8030
SL2  3,7287
SL2  4,5563
SL2  5,17796
SL3  0,3979
SL3  6,3073
SL3  7,15232
SL3  8,17607
SL3  9,6031
SL4  1,3236
SL4  2,6688
SL4  3,8914
SL4  4,10679
SL4  5,9502
SL4  6,5053
SL5  0,3846
SL5  7,5487
SL5  8,7323
SL5  9,7613
SL6  0,4895
SL6  1,5120
SL6  2,10896
SL6  3,11345
SL6  4,7854
SL6  5,6918
SL6  6,9727
SL6  7,9567
SL6  8,6609
SL6  9,6209
SL7  1,7414
SL7  2,5636
SL7  3,8247
SL8  5,6556
SL9  0,5277
SL9  7,5490
SL9  8,4538
SL9  9,5826
SM1  1,2572
SM1  2,14118
SM1  3,11931
SM1  4,10079
SM2  5,12379
SM2  6,9975
SM2  7,5800
SM3  8,7639
SM3  9,13732
SM4  4,14758
SM4  5,9403
SM4  6,13299
SM5  1,13456
SM5  2,11396
SM5  3,7990
SM5  4,6490
SM6  0,6261
SM6  7,6563
SM6  8,11727
SM6  9,12555
SM7  1,6972
SM7  2,7006
SM7  3,4589
SN1  1,795
SN1  2,9272
SN1  3,6209
SN1  4,7550
SN1  5,5473
SN1  7,859
SN10 1,4008
SN10 2,6538
SN10 3,7731
SN10 4,5355
SN10 5,8439
SN11 0,6142
SN11 8,7500
SN11 9,9090
SN12 6,9877
SN12 7,9925
SN12 8,5832
SN13 0,4834
SN13 8,2566
SN13 9,9404
SN14 0,12931
SN14 6,7523
SN14 7,2806
SN14 8,5292
SN15 1,6832
SN15 2,5165
SN15 3,11782
SN15 4,8357
SN15 5,3559
SN16 0,6088
SN16 9,7974
SN2  1,13719
SN2  2,10998
SN2  5,5921
SN2  7,8893
SN2  8,2306
SN25 1,10119
SN25 2,9856
SN25 3,7688
SN25 4,8132
SN26 7,1561
SN26 8,293
SN3  1,7854
SN3  2,11194
SN3  3,8811
SN3  4,12850
SN3  5,4551
SN3  6,6714
SN4  0,8016
SN4  7,6910
SN4  8,6513
SN4  9,6651
SN5  0,380
SN5  3,1044
SN5  4,3961
SN5  5,9015
SN5  6,4892
SN5  7,3727
SN5  8,10531
SN6  6,7092
SN6  7,9030
SN6  8,5393
SN7  7,9244
SN7  8,4465
SN8  1,6918
SN8  2,6223
SN8  3,7005
SN8  4,4272
SN9  5,5089
SN9  6,3176
SO14 0,7893
SO14 1,3520
SO14 2,1168
SO14 3,6437
SO14 5,2550
SO14 6,6087
SO14 7,250
SO15 0,1251
SO15 1,1645
SO15 2,10191
SO15 3,7103
SO15 4,3205
SO15 5,12760
SO15 7,2978
SO15 8,3679
SO16 0,1553
SO16 2,833
SO16 3,11356
SO16 4,7343
SO16 5,7668
SO16 6,7423
SO16 7,6310
SO16 8,12566
SO16 9,11968
SO17 1,6954
SO17 2,7858
SO17 3,4831
SO18 1,8347
SO18 2,10638
SO18 3,4272
SO18 4,4207
SO18 5,7843
SO18 6,2300
SO19 0,3847
SO19 1,2995
SO19 2,6337
SO19 4,2002
SO19 5,1584
SO19 6,9399
SO19 7,7557
SO19 8,8327
SO19 9,15235
SO20 6,4418
SO20 8,3797
SO21 1,7407
SO21 2,6275
SO21 3,6202
SO22 4,11914
SO22 5,7962
SO22 6,9215
SO23 0,5581
SO23 7,9340
SO23 8,2785
SO23 9,5030
SO24 0,4335
SO24 9,7178
SO30 0,6769
SO30 2,13856
SO30 3,6226
SO30 4,5967
SO31 1,1770
SO31 4,4773
SO31 5,6443
SO31 6,11516
SO31 7,6960
SO31 8,7072
SO31 9,6944
SO32 1,7509
SO32 2,9661
SO32 3,2912
SO40 2,9462
SO40 3,7350
SO40 4,6243
SO40 7,5465
SO40 8,8365
SO40 9,5670
SO41 0,10064
SO41 3,2775
SO41 5,1444
SO41 6,3704
SO41 8,7229
SO41 9,6695
SO42 7,5360
SO43 7,4463
SO45 1,8011
SO45 2,6692
SO45 3,4814
SO45 4,5452
SO45 5,7082
SO45 6,3520
SO50 4,9232
SO50 5,10347
SO50 6,6305
SO50 7,8142
SO50 8,6854
SO50 9,6286
SO51 0,4238
SO51 5,4161
SO51 6,4610
SO51 7,8410
SO51 8,4711
SO51 9,888
SO52 9,7154
SO53 1,5319
SO53 2,8475
SO53 3,6545
SO53 4,7587
SO53 5,5077
SP1  1,5031
SP1  2,3988
SP1  3,12832
SP10 1,3953
SP10 2,9931
SP10 3,14348
SP10 4,6959
SP10 5,6142
SP11 0,3496
SP11 6,4423
SP11 7,4526
SP11 8,4148
SP11 9,7243
SP2  0,5003
SP2  7,7351
SP2  8,8464
SP2  9,8980
SP3  4,4311
SP3  5,2961
SP3  6,4218
SP4  0,2658
SP4  6,4077
SP4  7,11007
SP4  8,8127
SP4  9,5760
SP5  1,4777
SP5  2,6327
SP5  3,5830
SP5  4,2291
SP5  5,3507
SP6  1,6518
SP6  2,2781
SP6  3,4981
SP7  0,2641
SP7  8,7213
SP7  9,3926
SP8  4,11468
SP8  5,3346
SP9  7,10857
SR1  1,954
SR1  2,3555
SR1  3,992
SR2  0,9842
SR2  7,8845
SR2  8,7091
SR2  9,7707
SR3  1,12733
SR3  2,10624
SR3  3,9608
SR3  4,7109
SR4  0,7380
SR4  6,8603
SR4  7,10383
SR4  8,9534
SR4  9,6376
SR5  1,6113
SR5  2,5197
SR5  3,8607
SR5  4,6238
SR5  5,9218
SR6  0,5838
SR6  7,9942
SR6  8,6246
SR6  9,8563
SR7  0,5935
SR7  7,10299
SR7  8,7648
SR7  9,7805
SR8  1,4729
SR8  2,8417
SR8  3,7699
SR8  4,8048
SR8  5,7142
SS0  0,10137
SS0  7,10228
SS0  8,7976
SS0  9,13810
SS1  1,3189
SS1  2,14297
SS1  3,8901
SS11 7,7118
SS11 8,9900
SS12 0,7076
SS12 9,11256
SS13 1,9386
SS13 2,5486
SS13 3,7623
SS14 1,9678
SS14 2,11192
SS14 3,4462
SS15 4,5533
SS15 5,16458
SS15 6,8778
SS16 4,12024
SS16 5,10045
SS16 6,7916
SS17 0,8318
SS17 7,11668
SS17 8,9172
SS17 9,4215
SS2  4,16988
SS2  5,8558
SS2  6,11521
SS3  0,7450
SS3  8,5699
SS3  9,15934
SS4  1,11816
SS4  2,855
SS4  3,8672
SS5  4,9526
SS5  5,5987
SS5  6,6388
SS6  7,6724
SS6  8,13059
SS6  9,12544
SS7  1,9500
SS7  2,9870
SS7  3,11118
SS7  4,8842
SS7  5,10754
SS8  0,7005
SS8  7,8268
SS8  8,7599
SS8  9,15937
SS9  1,9874
SS9  2,8446
SS9  3,10680
SS9  4,9866
SS9  5,12052
ST1  2,3691
ST1  3,5082
ST1  4,4136
ST1  5,3373
ST1  6,14076
ST10 1,11473
ST10 2,5278
ST10 3,2259
ST10 4,7016
ST11 9,10163
ST12 9,3872
ST13 5,6412
ST13 6,6312
ST13 7,6895
ST13 8,8831
ST14 5,4826
ST14 7,8524
ST14 8,7538
ST15 0,9114
ST15 8,12657
ST16 1,13167
ST16 2,1743
ST16 3,16564
ST17 0,12409
ST17 4,12529
ST17 9,15448
ST18 0,10901
ST18 9,5594
ST19 5,8669
ST19 9,6329
ST2  0,10460
ST2  7,8145
ST2  8,7391
ST2  9,8769
ST20 0,6823
ST21 6,5769
ST3  1,5853
ST3  2,7932
ST3  3,8070
ST3  4,9428
ST3  5,14149
ST3  6,9849
ST3  7,13525
ST4  1,1356
ST4  2,7486
ST4  3,7442
ST4  4,6642
ST4  5,7947
ST4  6,8143
ST4  7,6855
ST4  8,12283
ST5  0,9215
ST5  1,3135
ST5  2,9302
ST5  3,9695
ST5  4,6282
ST5  5,6035
ST5  6,8943
ST5  7,11832
ST5  8,11726
ST5  9,7616
ST6  1,7374
ST6  2,2939
ST6  3,3472
ST6  4,4857
ST6  5,10255
ST6  6,14341
ST6  7,9531
ST6  8,12765
ST7  1,11209
ST7  2,12093
ST7  3,7576
ST7  4,14846
ST7  8,8046
ST8  6,11415
ST8  7,9302
ST9  0,6257
ST9  9,5602
SW10 0,9207
SW10 9,9581
SW11 1,9661
SW11 2,14146
SW11 3,11884
SW11 4,8283
SW11 5,17454
SW11 6,11493
SW12 0,7957
SW12 8,13048
SW12 9,11112
SW13 0,7033
SW13 8,1947
SW13 9,7479
SW14 7,7720
SW14 8,9392
SW15 1,10213
SW15 2,10512
SW15 3,11730
SW15 4,10512
SW15 5,10067
SW15 6,8438
SW16 1,10931
SW16 2,16771
SW16 3,9013
SW16 4,13696
SW16 5,17483
SW16 6,14396
SW17 0,15082
SW17 6,1836
SW17 7,12531
SW17 8,19830
SW17 9,16017
SW18 1,10914
SW18 2,9982
SW18 3,14802
SW18 4,10628
SW18 5,13657
SW19 1,10567
SW19 2,12351
SW19 3,10973
SW19 4,6571
SW19 5,4053
SW19 6,12231
