Postcode,Population
OX49 5,4348
OX5  1,12121
OX5  2,8516
OX5  3,2912
OX7  3,5271
OX7  4,1435
OX7  5,7990
OX7  6,6296
OX7  7,1987
OX9  2,3510
OX9  3,9349
OX9  7,1039
PE1  1,685
PE1  2,11294
PE1  3,13799
PE1  4,14895
PE1  5,8774
PE10 0,10232
PE10 9,11796
PE11 1,8439
PE11 2,13050
PE11 3,13495
PE11 4,8487
PE12 0,6369
PE12 6,9461
PE12 7,8106
PE12 8,4602
PE12 9,11464
PE13 1,3014
PE13 2,8506
PE13 3,11223
PE13 4,6605
PE13 5,5738
PE14 0,5511
PE14 7,5916
PE14 8,5343
PE14 9,4148
PE15 0,9220
PE15 8,10574
PE15 9,10288
PE16 6,10511
PE19 1,6815
PE19 2,10027
PE19 5,6883
PE19 6,7899
PE19 7,5338
PE19 8,7250
PE2  5,15011
PE2  6,2731
PE2  7,3413
PE2  8,13396
PE2  9,10237
PE20 1,6707
PE20 2,2958
PE20 3,4398
PE21 0,9707
PE21 6,3152
PE21 7,8975
PE21 8,12284
PE21 9,8907
PE22 0,6118
PE22 7,3413
PE22 8,4044
PE22 9,3438
PE23 4,2600
PE23 5,5954
PE24 4,4156
PE24 5,7740
PE25 1,7265
PE25 2,8872
PE25 3,5621
PE26 1,5671
PE26 2,6340
PE27 3,7690
PE27 4,2531
PE27 5,5254
PE27 6,4650
PE28 0,6545
PE28 2,9100
PE28 3,9597
PE28 4,8619
PE28 5,7595
PE28 9,6382
PE29 1,12177
PE29 2,6748
PE29 3,1848
PE29 6,5560
PE29 7,3614
PE3  6,5908
PE3  7,6357
PE3  8,6965
PE3  9,9826
PE30 1,1922
PE30 2,7099
PE30 3,14453
PE30 4,12990
PE30 5,7769
PE31 6,7963
PE31 7,7361
PE31 8,4790
PE32 1,8995
PE32 2,6384
PE33 0,7787
PE33 9,8247
PE34 3,5451
PE34 4,9013
PE36 5,3737
PE36 6,2827
PE37 7,6841
PE37 8,3440
PE38 0,4842
PE38 9,10050
PE4  5,5975
PE4  6,11184
PE4  7,11360
PE5  7,1597
PE6  0,6649
PE6  7,9650
PE6  8,13132
PE6  9,6320
PE7  0,177
PE7  1,12816
PE7  2,2841
PE7  3,16181
PE7  8,10530
PE8  4,5767
PE8  5,3618
PE8  6,8212
PE9  1,9457
PE9  2,9751
PE9  3,6061
PE9  4,6093
PL1  1,788
PL1  2,2339
PL1  3,5026
PL1  4,5794
PL1  5,8877
PL10 1,3676
PL11 2,7938
PL11 3,2478
PL12 4,10630
PL12 5,2466
PL12 6,8812
PL13 1,4248
PL13 2,5242
PL14 3,8393
PL14 4,5558
PL14 5,5631
PL14 6,3511
PL15 7,6372
PL15 8,7117
PL15 9,6528
PL16 0,1762
PL17 7,5820
PL17 8,4257
PL18 9,4836
PL19 0,3019
PL19 8,6219
PL19 9,7275
PL2  1,10153
PL2  2,10720
PL2  3,10760
PL20 6,5363
PL20 7,6784
PL21 0,9534
PL21 9,7952
PL22 0,3715
PL23 1,3538
PL24 2,10213
PL25 3,11053
PL25 4,8920
PL25 5,5719
PL26 6,5170
PL26 7,9662
PL26 8,11988
PL27 6,5394
PL27 7,6901
PL28 8,4458
PL29 3,1034
PL3  4,9504
PL3  5,9296
PL3  6,12323
PL30 3,3617
PL30 4,2590
PL30 5,4408
PL31 1,8245
PL31 2,6573
PL32 9,4350
PL33 9,1656
PL34 0,1792
PL35 0,945
PL4  0,2732
PL4  6,6618
PL4  7,9128
PL4  8,10236
PL4  9,7952
PL5  1,12337
PL5  2,9968
PL5  3,11362
PL5  4,9487
PL6  5,13555
PL6  6,9230
PL6  7,8489
PL6  8,10155
PL7  1,8979
PL7  2,10841
PL7  4,9239
PL7  5,2590
PL8  1,2446
PL8  2,3319
PL9  0,2755
PL9  7,5385
PL9  8,8008
PL9  9,11968
PO1  1,4161
PO1  2,4187
PO1  3,5890
PO1  4,4869
PO1  5,9894
PO10 7,9545
PO10 8,8917
PO11 0,7907
PO11 9,9569
PO12 1,8660
PO12 2,9769
PO12 3,12164
PO12 4,17519
PO13 0,16241
PO13 8,7339
PO13 9,11389
PO14 1,7777
PO14 2,7851
PO14 3,8637
PO14 4,8091
PO15 5,7315
PO15 6,8403
PO15 7,7292
PO16 0,5673
PO16 7,7769
PO16 8,10787
PO16 9,8609
PO17 5,4680
PO17 6,1883
PO18 0,4625
PO18 8,6728
PO18 9,1735
PO19 1,1648
PO19 3,6273
PO19 5,2391
PO19 6,6956
PO19 7,7637
PO19 8,5507
PO2  0,13142
PO2  7,12939
PO2  8,8128
PO2  9,8069
PO20 0,8614
PO20 1,2471
PO20 2,3696
PO20 3,4345
PO20 7,3591
PO20 8,7399
PO20 9,2183
PO21 1,6212
PO21 2,9988
PO21 3,8059
PO21 4,7309
PO21 5,8956
PO22 0,3829
PO22 6,5887
PO22 7,5635
PO22 8,5746
PO22 9,7410
PO3  5,7660
PO3  6,11733
PO30 1,7198
PO30 2,5339
PO30 3,2344
PO30 4,3111
PO30 5,12485
PO31 7,8680
PO31 8,5798
PO32 6,8146
PO33 1,8684
PO33 2,7706
PO33 3,9431
PO33 4,5358
PO34 5,2094
PO35 5,3708
PO36 0,4682
PO36 8,5270
PO36 9,7100
PO37 6,3447
PO37 7,5675
PO38 1,6009
PO38 2,2736
PO38 3,3871
PO39 0,2659
PO4  0,14360
PO4  8,14517
PO4  9,15439
PO40 9,5466
PO41 0,2032
PO5  1,9343
PO5  2,7500
PO5  3,5767
PO5  4,7479
PO6  1,8589
PO6  2,11536
PO6  3,9948
PO6  4,10715
PO7  4,1171
PO7  5,11640
PO7  6,9933
PO7  7,9107
PO7  8,8543
PO8  0,9679
PO8  8,9531
PO8  9,14819
PO9  1,5316
PO9  2,10488
PO9  3,10137
PO9  4,10636
PO9  5,9504
PO9  6,2879
PR1  0,9689
PR1  1,3722
PR1  2,1600
PR1  3,3455
PR1  4,8875
PR1  5,9141
PR1  6,11036
PR1  7,6491
PR1  8,5575
PR1  9,12363
PR2  1,15149
PR2  2,8484
PR2  3,14993
PR2  5,2871
PR2  6,15731
PR2  7,4320
PR2  8,6882
PR2  9,11219
PR25 1,8683
PR25 2,5182
PR25 3,6775
PR25 4,6031
PR25 5,4279
PR26 6,2944
PR26 7,6437
PR26 8,2686
PR26 9,3606
PR3  0,7483
PR3  1,10339
PR3  2,5588
PR3  3,9073
PR3  5,3037
PR3  6,2660
PR4  0,7230
PR4  1,9527
PR4  2,8615
PR4  3,8403
PR4  4,6186
PR4  5,8207
PR4  6,9747
PR5  0,5600
PR5  4,11214
PR5  5,10117
PR5  6,9328
PR5  8,5173
PR6  0,10314
PR6  7,10245
PR6  8,6716
PR6  9,7609
PR7  1,6677
PR7  2,9853
PR7  3,8656
PR7  4,7042
PR7  5,10533
PR7  6,8798
PR7  7,4201
PR8  1,3074
PR8  2,8966
PR8  3,12126
PR8  4,11248
PR8  5,6246
PR8  6,12256
PR9  0,7251
PR9  7,11365
PR9  8,10183
PR9  9,14340
RG1  1,439
RG1  2,4058
RG1  3,7431
RG1  4,2604
RG1  5,9507
RG1  6,8842
RG1  7,7117
RG1  8,2568
RG10 0,5753
RG10 8,3668
RG10 9,8936
RG12 0,7518
RG12 2,5626
RG12 7,17515
RG12 8,11380
RG12 9,10132
RG14 1,6504
RG14 2,8303
RG14 3,887
RG14 5,4450
RG14 6,8699
RG14 7,9204
RG17 0,6164
RG17 7,2488
RG17 8,3117
RG17 9,3408
RG18 0,1207
RG18 3,6821
RG18 4,4818
RG18 9,6315
RG19 3,7260
RG19 4,7262
RG19 8,3232
RG2  0,5692
RG2  7,11511
RG2  8,12407
RG2  9,8215
RG20 0,2233
RG20 4,1053
RG20 5,3181
RG20 6,1579
RG20 7,2057
RG20 8,3673
RG20 9,5210
RG21 3,7951
RG21 4,3153
RG21 5,7830
RG21 6,508
RG21 7,3652
RG21 8,3981
RG22 4,21072
RG22 5,10493
RG22 6,10430
RG23 7,5317
RG23 8,7020
RG24 7,4063
RG24 8,11262
RG24 9,16104
RG25 2,4206
RG25 3,4547
RG26 3,8492
RG26 4,4578
RG26 5,9186
RG27 0,5503
RG27 8,6561
RG27 9,9078
RG28 7,5818
RG29 1,7183
RG30 1,4967
RG30 2,12477
RG30 3,8589
RG30 4,12077
RG30 6,6265
RG31 4,4493
RG31 5,6713
RG31 6,9615
RG31 7,6606
RG4  5,6815
RG4  6,7222
RG4  7,9129
RG4  8,10384
RG4  9,5801
RG40 1,7747
RG40 2,4583
RG40 3,4666
RG40 4,7837
RG40 5,1794
RG41 1,3759
RG41 2,4782
RG41 3,6566
RG41 4,3938
RG41 5,9336
RG42 1,4696
RG42 2,6417
RG42 3,5922
RG42 4,4303
RG42 5,1661
RG42 6,1437
RG42 7,1749
RG45 6,8644
RG45 7,6002
RG5  3,11009
RG5  4,14367
RG6  1,8670
RG6  3,6106
RG6  4,7733
RG6  5,6550
RG6  6,1186
RG6  7,7903
RG7  1,6752
RG7  2,2040
RG7  3,10102
RG7  4,3081
RG7  5,5649
RG7  6,4497
RG8  0,5428
RG8  7,4577
RG8  8,5924
RG8  9,3108
RG9  1,9201
RG9  2,2482
RG9  3,1980
RG9  4,2139
RG9  5,4265
RG9  6,3213
RH1  1,5218
RH1  2,7506
RH1  3,8520
RH1  4,5924
RH1  5,8362
RH1  6,10851
RH10 1,6742
RH10 3,12197
RH10 4,7126
RH10 5,6112
RH10 6,9595
RH10 7,17711
RH10 8,6099
RH11 0,9580
RH11 6,2853
RH11 7,13229
RH11 8,15857
RH11 9,14607
RH12 1,7248
RH12 2,7716
RH12 3,8736
RH12 4,10125
RH12 5,10194
RH13 0,5092
RH13 5,9383
RH13 6,8360
RH13 8,6405
RH13 9,9079
RH14 0,5887
RH14 9,8278
RH15 0,11049
RH15 8,11717
RH15 9,8954
RH16 1,7088
RH16 2,7295
RH16 3,10230
RH16 4,9123
RH17 5,6851
RH17 6,5507
RH17 7,7012
RH18 5,4477
RH19 1,7185
RH19 2,7242
RH19 3,11104
RH19 4,8134
RH2  0,7895
RH2  7,7396
RH2  8,7109
RH2  9,3975
RH20 1,5041
RH20 2,6818
RH20 3,6464
RH20 4,6784
RH3  7,4390
RH4  1,5252
RH4  2,5026
RH4  3,5287
RH5  4,7144
RH5  5,5343
RH5  6,4149
RH6  0,2647
RH6  7,6021
RH6  8,9039
RH6  9,11772
RH7  6,9273
RH8  0,9771
RH8  9,5861
RH9  8,5473
RM1  1,1546
RM1  2,4320
RM1  3,1825
RM1  4,12028
RM10 7,11054
RM10 8,14884
RM10 9,12456
RM11 1,11623
RM11 2,9676
RM11 3,10655
RM12 4,16204
RM12 5,9879
RM12 6,8348
RM13 7,9085
RM13 8,7440
RM13 9,12552
RM14 1,11330
RM14 2,8396
RM14 3,7454
RM15 4,8030
RM15 5,11254
RM15 6,8314
RM16 2,12298
RM16 3,3607
RM16 4,9919
RM16 5,762
RM16 6,14779
RM17 5,12423
RM17 6,15135
RM18 7,4754
RM18 8,12002
RM19 1,6563
RM2  5,6639
RM2  6,6618
RM20 3,1968
RM20 4,2935
RM3  0,10324
RM3  7,9173
RM3  8,10610
RM3  9,10505
RM4  1,4214
RM5  2,8859
RM5  3,9587
RM6  4,11697
RM6  5,11836
RM6  6,9352
RM7  0,10894
RM7  7,5031
RM7  8,7597
RM7  9,5570
RM8  1,11434
RM8  2,15921
RM8  3,11935
RM9  4,12952
RM9  5,12094
RM9  6,11359
S1   2,1337
S1   3,244
S1   4,9128
S10  1,15407
S10  2,5762
S10  3,10908
S10  4,6955
S10  5,8639
S11  7,10696
S11  8,13886
S11  9,9992
S12  2,11973
S12  3,8759
S12  4,13801
S13  7,9709
S13  8,13388
S13  9,7744
S14  1,9719
S17  3,7468
S17  4,8204
S18  1,7019
S18  2,5968
S18  3,1637
S18  4,1585
S18  7,1901
S18  8,6755
S2   1,9732
S2   2,11311
S2   3,8258
S2   4,6571
S2   5,8905
S20  1,6887
S20  2,3956
S20  3,333
S20  4,4014
S20  5,5636
S20  6,2607
S20  7,3989
S20  8,4133
S21  1,8031
S21  2,1466
S21  3,3021
S21  4,7427
S21  5,1200
S25  1,1247
S25  2,8782
S25  3,2029
S25  4,6641
S25  5,2519
S26  1,1643
S26  2,6942
S26  3,2553
S26  4,5895
S26  5,3284
S26  6,3824
S26  7,1889
S3   7,10966
S3   8,3091
S3   9,5381
S32  1,2029
S32  2,914
S32  3,1338
S32  4,472
S32  5,974
S33  0,1539
S33  6,1024
S33  7,354
S33  8,645
S33  9,1423
S35  0,6560
S35  1,7277
S35  2,6191
S35  3,3320
S35  4,6395
S35  7,2957
S35  8,4557
S35  9,4372
S36  1,7008
S36  2,6134
S36  3,388
S36  4,719
S36  6,6763
S36  7,1667
S36  8,1775
S36  9,3043
S4   7,7086
S4   8,7459
S40  1,4093
S40  2,11051
S40  3,9471
S40  4,10979
S41  0,13008
S41  7,6245
S41  8,11568
S41  9,5783
S42  5,12157
S42  6,11370
S42  7,4858
S43  1,8837
S43  2,7336
S43  3,13776
S43  4,10624
S44  5,8339
S44  6,13482
S45  0,1584
S45  8,3862
S45  9,8251
S5   0,11344
S5   6,12998
S5   7,12905
S5   8,13249
S5   9,9706
S6   1,11810
S6   2,7812
S6   3,7830
S6   4,13356
S6   5,9802
S6   6,7965
S60  1,1262
S60  2,6837
S60  3,7703
S60  4,6426
S60  5,15274
S61  1,7193
S61  2,12843
S61  3,7809
S61  4,8174
S62  5,6754
S62  6,4590
S62  7,8742
S63  0,8735
S63  6,9028
S63  7,6768
S63  8,7176
S63  9,6600
S64  0,7652
S64  5,2274
S64  8,13060
S64  9,7879
S65  1,5751
S65  2,13609
S65  3,8803
S65  4,7610
S66  1,5601
S66  2,9274
S66  3,6810
S66  7,10155
S66  8,9345
S66  9,5255
S7   1,9689
S7   2,7844
S70  1,5705
S70  2,1629
S70  3,8010
S70  4,8177
S70  5,7838
S70  6,7694
S71  1,8093
S71  2,9126
S71  3,9572
S71  4,10125
S71  5,8225
S72  0,3362
S72  7,4698
S72  8,12998
S72  9,4436
S73  0,11892
S73  8,8373
S73  9,6899
S74  0,7472
S74  8,4171
S74  9,6165
S75  1,7052
S75  2,8705
S75  3,7734
S75  4,4763
S75  5,8676
S75  6,6910
S8   0,11122
S8   7,12564
S8   8,12704
S8   9,10042
S80  1,5536
S80  2,9671
S80  3,5006
S80  4,9984
S81  0,11208
S81  7,10622
S81  8,7750
S81  9,7972
S9   1,12192
S9   3,3486
S9   4,8350
S9   5,4217
SE1  0,4886
SE1  1,4297
SE1  2,7937
SE1  3,8945
SE1  4,10737
SE1  5,11412
SE1  6,6443
SE1  7,5622
SE1  8,4092
SE1  9,3035
SE10 0,7862
SE10 8,7559
SE10 9,8699
SE11 4,8909
SE11 5,7340
SE11 6,5846
SE12 0,8690
SE12 8,8002
SE12 9,10602
SE13 5,12796
SE13 6,12028
SE13 7,17690
SE14 5,15122
SE14 6,9695
SE15 1,7158
SE15 2,12608
SE15 3,14453
SE15 4,8430
SE15 5,9632
SE15 6,12436
SE16 2,10172
SE16 3,10286
SE16 4,6702
SE16 5,6387
SE16 6,4942
SE16 7,6717
SE17 1,7879
SE17 2,13806
SE17 3,12093
SE18 1,14717
SE18 2,10111
SE18 3,11854
SE18 4,7728
SE18 5,10432
SE18 6,9820
SE18 7,13154
SE19 1,8853
SE19 2,7832
SE19 3,11119
SE2  0,12660
SE2  9,14595
SE20 7,11650
SE20 8,11359
SE21 7,3923
SE21 8,11420
SE22 0,10498
SE22 8,10718
SE22 9,8687
SE23 1,8687
SE23 2,13033
SE23 3,11955
SE24 0,9307
SE24 9,9712
SE25 4,12585
SE25 5,9526
SE25 6,12769
SE26 4,9835
SE26 5,7985
SE26 6,10715
SE27 0,12624
SE27 9,9334
SE28 0,11297
SE28 8,18356
SE3  0,6095
SE3  7,8700
SE3  8,9566
SE3  9,7606
SE4  1,17382
SE4  2,11502
SE5  0,9310
SE5  7,10866
SE5  8,14785
SE5  9,11552
SE6  1,16858
SE6  2,13444
SE6  3,11191
SE6  4,12076
SE7  7,12102
SE7  8,9155
SE8  3,10579
SE8  4,7584
SE8  5,9851
SE9  1,11781
SE9  2,10123
SE9  3,12921
SE9  4,12070
SE9  5,7233
SE9  6,9074
SG1  1,7267
SG1  2,7366
SG1  3,8286
SG1  4,10714
SG1  5,11134
SG1  6,6768
SG10 6,2098
SG11 1,5042
SG11 2,2971
SG12 0,9517
SG12 7,8837
SG12 8,6507
SG12 9,5373
SG13 7,10807
SG13 8,5929
SG14 1,2535
SG14 2,7288
SG14 3,9079
SG15 6,5615
SG16 6,6144
SG17 5,12271
SG18 0,7601
SG18 8,9742
SG18 9,6919
SG19 1,9703
SG19 2,9474
SG19 3,5054
SG2  0,8193
SG2  7,7796
SG2  8,12827
SG2  9,13530
SG3  6,7107
SG4  0,8854
SG4  7,5137
SG4  8,6618
SG4  9,8764
SG5  1,7272
SG5  2,8251
SG5  3,6373
SG5  4,9686
SG6  1,7207
SG6  2,7845
SG6  3,6159
SG6  4,12223
SG7  5,4430
SG7  6,8919
SG8  0,4092
SG8  5,10686
SG8  6,7280
SG8  7,7662
SG8  8,3383
SG8  9,5385
SG9  0,3238
SG9  9,6188
SK1  2,1644
SK1  3,2509
SK1  4,7461
SK10 1,3223
SK10 2,10809
SK10 3,10405
SK10 4,6425
SK10 5,9163
SK11 0,4231
SK11 6,3707
SK11 7,11762
SK11 8,12867
SK11 9,4182
SK12 1,14340
SK12 2,4839
SK13 0,1953
SK13 1,6937
SK13 2,3720
SK13 5,1445
SK13 6,6147
SK13 7,3893
SK13 8,9177
SK14 1,5944
SK14 2,4164
SK14 3,6523
SK14 4,12643
SK14 5,9909
SK14 6,4413
SK14 8,2894
SK15 1,9041
SK15 2,9235
SK15 3,9300
SK16 4,8447
SK16 5,11308
SK17 0,2951
SK17 6,8342
SK17 7,7468
SK17 8,5545
SK17 9,8079
SK2  5,14208
SK2  6,7608
SK2  7,7254
SK22 1,1133
SK22 2,2394
SK22 3,3094
SK22 4,5676
SK23 0,4604
SK23 6,2154
SK23 7,7917
SK23 9,2545
SK3  0,7120
SK3  8,12600
SK3  9,8825
SK4  1,3665
SK4  2,8024
SK4  3,8400
SK4  4,7585
SK4  5,7322
SK5  6,14046
SK5  7,8268
SK5  8,7003
SK6  1,9382
SK6  2,7094
SK6  3,4744
SK6  4,6666
SK6  5,5824
SK6  6,6624
SK6  7,6911
SK6  8,3849
SK7  1,6798
SK7  2,7145
SK7  3,6715
SK7  4,7429
SK7  5,5908
SK7  6,6682
SK8  1,5567
SK8  2,6961
SK8  3,12509
SK8  4,8605
SK8  5,8429
SK8  6,7826
SK8  7,8773
SK9  1,2353
SK9  2,9003
SK9  3,6301
SK9  4,4089
SK9  5,5080
SK9  6,5314
SK9  7,6071
SL0  0,5609
SL0  9,5572
SL1  1,5793
SL1  2,16471
SL1  3,15852
SL1  4,449
SL1  5,13888
SL1  6,7418
SL1  7,5292
SL1  8,3488
SL1  9,2546
SL2  1,15337
SL2  2,7942
SL2  3,7207
SL2  4,5502
SL2  5,17599
SL3  0,3935
SL3  6,3039
SL3  7,15063
SL3  8,17412
SL3  9,5965
SL4  1,3201
SL4  2,6614
SL4  3,8816
SL4  4,10561
SL4  5,9397
SL4  6,4997
SL5  0,3804
SL5  7,5427
SL5  8,7243
SL5  9,7529
SL6  0,4841
SL6  1,5064
SL6  2,10776
SL6  3,11220
SL6  4,7768
SL6  5,6842
SL6  6,9620
SL6  7,9461
SL6  8,6537
SL6  9,6141
SL7  1,7332
SL7  2,5574
SL7  3,8156
SL8  5,6484
SL9  0,5219
SL9  7,5430
SL9  8,4488
SL9  9,5762
SM1  1,2544
SM1  2,13962
SM1  3,11799
SM1  4,9968
SM2  5,12242
SM2  6,9865
SM2  7,5736
SM3  8,7555
SM3  9,13580
SM4  4,14595
SM4  5,9299
SM4  6,13152
SM5  1,13307
SM5  2,11270
SM5  3,7902
SM5  4,6418
SM6  0,6193
SM6  7,6491
SM6  8,11597
SM6  9,12416
SM7  1,6896
SM7  2,6929
SM7  3,4539
SN1  1,787
SN1  2,9170
SN1  3,6141
SN1  4,7467
SN1  5,5413
SN1  7,851
SN10 1,3964
SN10 2,6466
SN10 3,7646
SN10 4,5297
SN10 5,8346
SN11 0,6074
SN11 8,7418
SN11 9,8990
SN12 6,9768
SN12 7,9815
SN12 8,5768
SN13 0,4782
SN13 8,2538
SN13 9,9300
SN14 0,12788
SN14 6,7441
SN14 7,2776
SN14 8,5234
SN15 1,6757
SN15 2,5109
SN15 3,11652
SN15 4,8265
SN15 5,3521
SN16 0,6022
SN16 9,7886
SN2  1,13567
SN2  2,10876
SN2  5,5856
SN2  7,8795
SN2  8,2282
SN25 1,10007
SN25 2,9747
SN25 3,7604
SN25 4,8042
SN26 7,1545
SN26 8,291
SN3  1,7768
SN3  2,11070
SN3  3,8714
SN3  4,12708
SN3  5,4501
SN3  6,6640
SN4  0,7928
SN4  7,6834
SN4  8,6441
SN4  9,6578
SN5  0,376
SN5  3,1034
SN5  4,3918
SN5  5,8915
SN5  6,4838
SN5  7,3687
SN5  8,10415
SN6  6,7014
SN6  7,8930
SN6  8,5334
SN7  7,9142
SN7  8,4417
SN8  1,6842
SN8  2,6155
SN8  3,6928
SN8  4,4226
SN9  5,5033
SN9  6,3142
SO14 0,7806
SO14 1,3482
SO14 2,1156
SO14 3,6367
SO14 5,2522
SO14 6,6021
SO14 7,248
SO15 0,1239
SO15 1,1627
SO15 2,10079
SO15 3,7025
SO15 4,3171
SO15 5,12619
SO15 7,2946
SO15 8,3639
SO16 0,1537
SO16 2,825
SO16 3,11230
SO16 4,7263
SO16 5,7584
SO16 6,7341
SO16 7,6240
SO16 8,12427
SO16 9,11836
SO17 1,6878
SO17 2,7772
SO17 3,4779
SO18 1,8255
SO18 2,10520
SO18 3,4226
SO18 4,4161
SO18 5,7757
SO18 6,2276
SO19 0,3805
SO19 1,2963
SO19 2,6267
SO19 4,1980
SO19 5,1568
SO19 6,9295
SO19 7,7474
SO19 8,8235
SO19 9,15066
SO20 6,4370
SO20 8,3755
SO21 1,7325
SO21 2,6206
SO21 3,6134
SO22 4,11782
SO22 5,7874
SO22 6,9113
SO23 0,5520
SO23 7,9237
SO23 8,2755
SO23 9,4975
SO24 0,4287
SO24 9,7099
SO30 0,6695
SO30 2,13703
SO30 3,6158
SO30 4,5901
SO31 1,1752
SO31 4,4721
SO31 5,6373
SO31 6,11389
SO31 7,6884
SO31 8,6994
SO31 9,6868
SO32 1,7427
SO32 2,9555
SO32 3,2880
SO40 2,9358
SO40 3,7269
SO40 4,6175
SO40 7,5405
SO40 8,8273
SO40 9,5608
SO41 0,9953
SO41 3,2745
SO41 5,1428
SO41 6,3664
SO41 8,7149
SO41 9,6621
SO42 7,5302
SO43 7,4415
SO45 1,7923
SO45 2,6618
SO45 3,4762
SO45 4,5392
SO45 5,7004
SO45 6,3482
SO50 4,9130
SO50 5,10233
SO50 6,6236
SO50 7,8052
SO50 8,6778
SO50 9,6217
SO51 0,4192
SO51 5,4115
SO51 6,4560
SO51 7,8318
SO51 8,4659
SO51 9,880
SO52 9,7076
SO53 1,5261
SO53 2,8381
SO53 3,6473
SO53 4,7503
SO53 5,5021
SP1  1,4976
SP1  2,3944
SP1  3,12690
SP10 1,3910
SP10 2,9821
SP10 3,14189
SP10 4,6883
SP10 5,6074
SP11 0,3458
SP11 6,4375
SP11 7,4476
SP11 8,4102
SP11 9,7163
SP2  0,4949
SP2  7,7270
SP2  8,8371
SP2  9,8881
SP3  4,4264
SP3  5,2929
SP3  6,4172
SP4  0,2630
SP4  6,4033
SP4  7,10885
SP4  8,8037
SP4  9,5697
SP5  1,4725
SP5  2,6257
SP5  3,5766
SP5  4,2267
SP5  5,3469
SP6  1,6446
SP6  2,2751
SP6  3,4927
SP7  0,2613
SP7  8,7133
SP7  9,3884
SP8  4,11341
SP8  5,3310
SP9  7,10737
SR1  1,944
SR1  2,3517
SR1  3,982
SR2  0,9734
SR2  7,8747
SR2  8,7013
SR2  9,7622
SR3  1,12592
SR3  2,10507
SR3  3,9502
SR3  4,7031
SR4  0,7299
SR4  6,8508
SR4  7,10269
SR4  8,9429
SR4  9,6306
SR5  1,6046
SR5  2,5140
SR5  3,8512
SR5  4,6170
SR5  5,9116
SR6  0,5774
SR6  7,9832
SR6  8,6178
SR6  9,8469
SR7  0,5870
SR7  7,10185
SR7  8,7564
SR7  9,7719
SR8  1,4677
SR8  2,8325
SR8  3,7615
SR8  4,7960
SR8  5,7064
SS0  0,10025
SS0  7,10115
SS0  8,7888
SS0  9,13657
SS1  1,3155
SS1  2,14139
SS1  3,8803
SS11 7,7040
SS11 8,9791
SS12 0,6998
SS12 9,11132
SS13 1,9282
SS13 2,5426
SS13 3,7539
SS14 1,9571
SS14 2,11068
SS14 3,4414
SS15 4,5473
SS15 5,16276
SS15 6,8682
SS16 4,11891
SS16 5,9934
SS16 6,7829
SS17 0,8226
SS17 7,11539
SS17 8,9071
SS17 9,4169
SS2  4,16800
SS2  5,8464
SS2  6,11394
SS3  0,7368
SS3  8,5637
SS3  9,15758
SS4  1,11686
SS4  2,847
SS4  3,8576
SS5  4,9421
SS5  5,5921
SS5  6,6318
SS6  7,6650
SS6  8,12915
SS6  9,12405
SS7  1,9395
SS7  2,9761
SS7  3,10995
SS7  4,8744
SS7  5,10635
SS8  0,6928
SS8  7,8177
SS8  8,7515
SS8  9,15761
SS9  1,9765
SS9  2,8353
SS9  3,10562
SS9  4,9757
SS9  5,11919
ST1  2,3651
ST1  3,5026
ST1  4,4091
ST1  5,3337
ST1  6,13920
ST10 1,11346
ST10 2,5220
ST10 3,2235
ST10 4,6939
ST11 9,10051
ST12 9,3830
ST13 5,6342
ST13 6,6242
ST13 7,6819
ST13 8,8733
ST14 5,4774
ST14 7,8430
ST14 8,7455
ST15 0,9014
ST15 8,12517
ST16 1,13021
ST16 2,1725
ST16 3,16381
ST17 0,12272
ST17 4,12391
ST17 9,15277
ST18 0,10781
ST18 9,5532
ST19 5,8573
ST19 9,6259
ST2  0,10344
ST2  7,8055
ST2  8,7309
ST2  9,8673
ST20 0,6748
ST21 6,5705
ST3  1,5789
ST3  2,7844
ST3  3,7981
ST3  4,9324
ST3  5,13993
ST3  6,9741
ST3  7,13375
ST4  1,1342
ST4  2,7404
ST4  3,7360
ST4  4,6569
ST4  5,7859
ST4  6,8053
ST4  7,6779
ST4  8,12147
ST5  0,9113
ST5  1,3101
ST5  2,9200
ST5  3,9588
ST5  4,6213
ST5  5,5969
ST5  6,8845
ST5  7,11701
ST5  8,11596
ST5  9,7532
ST6  1,7293
ST6  2,2907
ST6  3,3434
ST6  4,4804
ST6  5,10142
ST6  6,14182
ST6  7,9426
ST6  8,12624
ST7  1,11085
ST7  2,11959
ST7  3,7492
ST7  4,14682
ST7  8,7958
ST8  6,11289
ST8  7,9200
ST9  0,6189
ST9  9,5540
SW10 0,9105
SW10 9,9475
SW11 1,9555
SW11 2,13990
SW11 3,11753
SW11 4,8192
SW11 5,17261
SW11 6,11366
SW12 0,7869
SW12 8,12904
SW12 9,10989
SW13 0,6955
SW13 8,1927
SW13 9,7397
SW14 7,7635
SW14 8,9288
SW15 1,10100
SW15 2,10396
SW15 3,11600
SW15 4,10396
SW15 5,9956
SW15 6,8345
SW16 1,10810
SW16 2,16585
SW16 3,8913
SW16 4,13544
SW16 5,17289
SW16 6,14237
SW17 0,14915
SW17 6,1816
SW17 7,12393
SW17 8,19610
SW17 9,15840
SW18 1,10794
SW18 2,9872
SW18 3,14638
SW18 4,10511
SW18 5,13506
SW19 1,10451
SW19 2,12215
SW19 3,10852
SW19 4,6499
SW19 5,4009
SW19 6,12096
SW19 7,6414
SW19 8,15572
SW1A 1,247
