Postcode,Population
OX49 5,4420
OX5  1,12325
OX5  2,8659
OX5  3,2960
OX7  3,5358
OX7  4,1459
OX7  5,8124
OX7  6,6401
OX7  7,2020
OX9  2,3567
OX9  3,9506
OX9  7,1054
PE1  1,694
PE1  2,11484
PE1  3,14031
PE1  4,15146
PE1  5,8921
PE10 0,10404
PE10 9,11994
PE11 1,8580
PE11 2,13270
PE11 3,13722
PE11 4,8629
PE12 0,6475
PE12 6,9620
PE12 7,8242
PE12 8,4678
PE12 9,11657
PE13 1,3064
PE13 2,8649
PE13 3,11411
PE13 4,6716
PE13 5,5834
PE14 0,5603
PE14 7,6015
PE14 8,5432
PE14 9,4217
PE15 0,9375
PE15 8,10752
PE15 9,10461
PE16 6,10687
PE19 1,6929
PE19 2,10195
PE19 5,6998
PE19 6,8031
PE19 7,5427
PE19 8,7371
PE2  5,15264
PE2  6,2776
PE2  7,3470
PE2  8,13622
PE2  9,10409
PE20 1,6819
PE20 2,3006
PE20 3,4470
PE21 0,9870
PE21 6,3203
PE21 7,9125
PE21 8,12490
PE21 9,9056
PE22 0,6220
PE22 7,3470
PE22 8,4110
PE22 9,3495
PE23 4,2642
PE23 5,6053
PE24 4,4225
PE24 5,7869
PE25 1,7386
PE25 2,9021
PE25 3,5714
PE26 1,5766
PE26 2,6445
PE27 3,7819
PE27 4,2573
PE27 5,5341
PE27 6,4728
PE28 0,6654
PE28 2,9253
PE28 3,9758
PE28 4,8763
PE28 5,7722
PE28 9,6489
PE29 1,12382
PE29 2,6861
PE29 3,1878
PE29 6,5653
PE29 7,3674
PE3  6,6007
PE3  7,6463
PE3  8,7082
PE3  9,9991
PE30 1,1952
PE30 2,7218
PE30 3,14697
PE30 4,13208
PE30 5,7899
PE31 6,8096
PE31 7,7484
PE31 8,4870
PE32 1,9146
PE32 2,6491
PE33 0,7917
PE33 9,8385
PE34 3,5541
PE34 4,9164
PE36 5,3799
PE36 6,2873
PE37 7,6955
PE37 8,3497
PE38 0,4923
PE38 9,10219
PE4  5,6074
PE4  6,11372
PE4  7,11551
PE5  7,1623
PE6  0,6760
PE6  7,9812
PE6  8,13353
PE6  9,6425
PE7  0,177
PE7  1,13031
PE7  2,2888
PE7  3,16453
PE7  8,10707
PE8  4,5863
PE8  5,3678
PE8  6,8350
PE9  1,9616
PE9  2,9915
PE9  3,6163
PE9  4,6195
PL1  1,800
PL1  2,2378
PL1  3,5110
PL1  4,5890
PL1  5,9026
PL10 1,3736
PL11 2,8071
PL11 3,2518
PL12 4,10808
PL12 5,2505
PL12 6,8960
PL13 1,4318
PL13 2,5329
PL14 3,8534
PL14 4,5651
PL14 5,5724
PL14 6,3568
PL15 7,6478
PL15 8,7236
PL15 9,6637
PL16 0,1789
PL17 7,5917
PL17 8,4328
PL18 9,4917
PL19 0,3069
PL19 8,6323
PL19 9,7397
PL2  1,10323
PL2  2,10900
PL2  3,10941
PL20 6,5453
PL20 7,6898
PL21 0,9694
PL21 9,8085
PL22 0,3776
PL23 1,3596
PL24 2,10384
PL25 3,11239
PL25 4,9070
PL25 5,5815
PL26 6,5257
PL26 7,9824
PL26 8,12190
PL27 6,5484
PL27 7,7016
PL28 8,4533
PL29 3,1049
PL3  4,9663
PL3  5,9452
PL3  6,12530
PL30 3,3677
PL30 4,2632
PL30 5,4481
PL31 1,8383
PL31 2,6683
PL32 9,4422
PL33 9,1683
PL34 0,1822
PL35 0,960
PL4  0,2777
PL4  6,6729
PL4  7,9281
PL4  8,10408
PL4  9,8085
PL5  1,12545
PL5  2,10135
PL5  3,11553
PL5  4,9646
PL6  5,13783
PL6  6,9385
PL6  7,8631
PL6  8,10325
PL7  1,9129
PL7  2,11023
PL7  4,9394
PL7  5,2632
PL8  1,2485
PL8  2,3373
PL9  0,2800
PL9  7,5475
PL9  8,8142
PL9  9,12169
PO1  1,4230
PO1  2,4256
PO1  3,5989
PO1  4,4950
PO1  5,10060
PO10 7,9705
PO10 8,9067
PO11 0,8039
PO11 9,9730
PO12 1,8805
PO12 2,9933
PO12 3,12369
PO12 4,17814
PO13 0,16515
PO13 8,7462
PO13 9,11580
PO14 1,7907
PO14 2,7983
PO14 3,8782
PO14 4,8226
PO15 5,7438
PO15 6,8544
PO15 7,7414
PO16 0,5768
PO16 7,7899
PO16 8,10968
PO16 9,8753
PO17 5,4758
PO17 6,1913
PO18 0,4702
PO18 8,6840
PO18 9,1762
PO19 1,1675
PO19 3,6378
PO19 5,2430
PO19 6,7073
PO19 7,7765
PO19 8,5599
PO2  0,13363
PO2  7,13157
PO2  8,8264
PO2  9,8204
PO20 0,8758
PO20 1,2511
PO20 2,3756
PO20 3,4417
PO20 7,3651
PO20 8,7522
PO20 9,2219
PO21 1,6316
PO21 2,10156
PO21 3,8194
PO21 4,7432
PO21 5,9106
PO22 0,3892
PO22 6,5986
PO22 7,5728
PO22 8,5842
PO22 9,7534
PO3  5,7788
PO3  6,11930
PO30 1,7318
PO30 2,5428
PO30 3,2383
PO30 4,3162
PO30 5,12695
PO31 7,8825
PO31 8,5894
PO32 6,8282
PO33 1,8830
PO33 2,7835
PO33 3,9589
PO33 4,5448
PO34 5,2127
PO35 5,3769
PO36 0,4760
PO36 8,5357
PO36 9,7219
PO37 6,3504
PO37 7,5770
PO38 1,6109
PO38 2,2781
PO38 3,3934
PO39 0,2703
PO4  0,14602
PO4  8,14761
PO4  9,15699
PO40 9,5557
PO41 0,2065
PO5  1,9500
PO5  2,7626
PO5  3,5863
PO5  4,7604
PO6  1,8733
PO6  2,11730
PO6  3,10115
PO6  4,10895
PO7  4,1189
PO7  5,11836
PO7  6,10100
PO7  7,9260
PO7  8,8686
PO8  0,9841
PO8  8,9691
PO8  9,15069
PO9  1,5404
PO9  2,10664
PO9  3,10307
PO9  4,10815
PO9  5,9663
PO9  6,2927
PR1  0,9851
PR1  1,3784
PR1  2,1626
PR1  3,3512
PR1  4,9024
PR1  5,9294
PR1  6,11221
PR1  7,6599
PR1  8,5668
PR1  9,12571
PR2  1,15404
PR2  2,8626
PR2  3,15246
PR2  5,2919
PR2  6,15996
PR2  7,4392
PR2  8,6997
PR2  9,11407
PR25 1,8829
PR25 2,5269
PR25 3,6889
PR25 4,6132
PR25 5,4351
PR26 6,2992
PR26 7,6545
PR26 8,2731
PR26 9,3666
PR3  0,7608
PR3  1,10513
PR3  2,5681
PR3  3,9225
PR3  5,3088
PR3  6,2704
PR4  0,7351
PR4  1,9687
PR4  2,8759
PR4  3,8544
PR4  4,6289
PR4  5,8345
PR4  6,9911
PR5  0,5693
PR5  4,11402
PR5  5,10287
PR5  6,9484
PR5  8,5260
PR6  0,10487
PR6  7,10417
PR6  8,6828
PR6  9,7736
PR7  1,6788
PR7  2,10018
PR7  3,8801
PR7  4,7159
PR7  5,10710
PR7  6,8945
PR7  7,4270
PR8  1,3125
PR8  2,9116
PR8  3,12330
PR8  4,11437
PR8  5,6351
PR8  6,12462
PR9  0,7372
PR9  7,11556
PR9  8,10354
PR9  9,14581
RG1  1,445
RG1  2,4125
RG1  3,7555
RG1  4,2646
RG1  5,9666
RG1  6,8990
RG1  7,7236
RG1  8,2610
RG10 0,5849
RG10 8,3728
RG10 9,9086
RG12 0,7644
RG12 2,5719
RG12 7,17810
RG12 8,11571
RG12 9,10302
RG14 1,6612
RG14 2,8442
RG14 3,901
RG14 5,4524
RG14 6,8845
RG14 7,9358
RG17 0,6266
RG17 7,2529
RG17 8,3168
RG17 9,3465
RG18 0,1225
RG18 3,6935
RG18 4,4899
RG18 9,6420
RG19 3,7381
RG19 4,7383
RG19 8,3286
RG2  0,5787
RG2  7,11704
RG2  8,12616
RG2  9,8353
RG20 0,2269
RG20 4,1068
RG20 5,3233
RG20 6,1603
RG20 7,2090
RG20 8,3733
RG20 9,5297
RG21 3,8084
RG21 4,3204
RG21 5,7961
RG21 6,514
RG21 7,3712
RG21 8,4047
RG22 4,21427
RG22 5,10669
RG22 6,10605
RG23 7,5406
RG23 8,7137
RG24 7,4130
RG24 8,11451
RG24 9,16375
RG25 2,4275
RG25 3,4622
RG26 3,8634
RG26 4,4653
RG26 5,9340
RG27 0,5595
RG27 8,6671
RG27 9,9230
RG28 7,5915
RG29 1,7303
RG30 1,5050
RG30 2,12687
RG30 3,8733
RG30 4,12280
RG30 6,6370
RG31 4,4568
RG31 5,6825
RG31 6,9776
RG31 7,6717
RG4  5,6929
RG4  6,7342
RG4  7,9282
RG4  8,10558
RG4  9,5897
RG40 1,7876
RG40 2,4659
RG40 3,4744
RG40 4,7968
RG40 5,1824
RG41 1,3822
RG41 2,4861
RG41 3,6676
RG41 4,4004
RG41 5,9492
RG42 1,4774
RG42 2,6525
RG42 3,6021
RG42 4,4375
RG42 5,1688
RG42 6,1461
RG42 7,1776
RG45 6,8789
RG45 7,6102
RG5  3,11194
RG5  4,14609
RG6  1,8815
RG6  3,6208
RG6  4,7862
RG6  5,6659
RG6  6,1204
RG6  7,8035
RG7  1,6865
RG7  2,2073
RG7  3,10272
RG7  4,3132
RG7  5,5743
RG7  6,4572
RG8  0,5518
RG8  7,4652
RG8  8,6023
RG8  9,3159
RG9  1,9355
RG9  2,2523
RG9  3,2013
RG9  4,2175
RG9  5,4336
RG9  6,3267
RH1  1,5305
RH1  2,7632
RH1  3,8663
RH1  4,6023
RH1  5,8502
RH1  6,11033
RH10 1,6855
RH10 3,12402
RH10 4,7245
RH10 5,6214
RH10 6,9756
RH10 7,18009
RH10 8,6201
RH11 0,9741
RH11 6,2901
RH11 7,13452
RH11 8,16123
RH11 9,14852
RH12 1,7369
RH12 2,7845
RH12 3,8883
RH12 4,10295
RH12 5,10365
RH13 0,5176
RH13 5,9540
RH13 6,8500
RH13 8,6512
RH13 9,9231
RH14 0,5986
RH14 9,8416
RH15 0,11235
RH15 8,11914
RH15 9,9104
RH16 1,7207
RH16 2,7417
RH16 3,10402
RH16 4,9276
RH17 5,6965
RH17 6,5599
RH17 7,7129
RH18 5,4552
RH19 1,7305
RH19 2,7363
RH19 3,11291
RH19 4,8270
RH2  0,8027
RH2  7,7519
RH2  8,7228
RH2  9,4041
RH20 1,5125
RH20 2,6932
RH20 3,6572
RH20 4,6898
RH3  7,4462
RH4  1,5339
RH4  2,5110
RH4  3,5374
RH5  4,7264
RH5  5,5432
RH5  6,4218
RH6  0,2690
RH6  7,6121
RH6  8,9191
RH6  9,11970
RH7  6,9429
RH8  0,9935
RH8  9,5959
RH9  8,5564
RM1  1,1570
RM1  2,4392
RM1  3,1855
RM1  4,12230
RM10 7,11240
RM10 8,15135
RM10 9,12665
RM11 1,11818
RM11 2,9838
RM11 3,10834
RM12 4,16476
RM12 5,10045
RM12 6,8488
RM13 7,9237
RM13 8,7564
RM13 9,12763
RM14 1,11520
RM14 2,8537
RM14 3,7579
RM15 4,8165
RM15 5,11443
RM15 6,8453
RM16 2,12505
RM16 3,3667
RM16 4,10085
RM16 5,774
RM16 6,15027
RM17 5,12632
RM17 6,15389
RM18 7,4832
RM18 8,12204
RM19 1,6673
RM2  5,6750
RM2  6,6729
RM20 3,2001
RM20 4,2983
RM3  0,10497
RM3  7,9327
RM3  8,10788
RM3  9,10681
RM4  1,4283
RM5  2,9007
RM5  3,9748
RM6  4,11894
RM6  5,12035
RM6  6,9509
RM7  0,11077
RM7  7,5115
RM7  8,7724
RM7  9,5663
RM8  1,11626
RM8  2,16189
RM8  3,12135
RM9  4,13170
RM9  5,12297
RM9  6,11550
S1   2,1358
S1   3,247
S1   4,9281
S10  1,15666
S10  2,5858
S10  3,11091
S10  4,7072
S10  5,8784
S11  7,10876
S11  8,14119
S11  9,10160
S12  2,12174
S12  3,8906
S12  4,14033
S13  7,9872
S13  8,13613
S13  9,7873
S14  1,9882
S17  3,7593
S17  4,8342
S18  1,7136
S18  2,6067
S18  3,1664
S18  4,1609
S18  7,1931
S18  8,6868
S2   1,9895
S2   2,11501
S2   3,8396
S2   4,6681
S2   5,9054
S20  1,7002
S20  2,4022
S20  3,336
S20  4,4080
S20  5,5729
S20  6,2649
S20  7,4055
S20  8,4202
S21  1,8166
S21  2,1490
S21  3,3071
S21  4,7551
S21  5,1218
S25  1,1267
S25  2,8929
S25  3,2062
S25  4,6752
S25  5,2561
S26  1,1670
S26  2,7058
S26  3,2595
S26  4,5994
S26  5,3338
S26  6,3887
S26  7,1919
S3   7,11150
S3   8,3142
S3   9,5471
S32  1,2062
S32  2,929
S32  3,1359
S32  4,478
S32  5,989
S33  0,1563
S33  6,1039
S33  7,357
S33  8,654
S33  9,1446
S35  0,6670
S35  1,7399
S35  2,6294
S35  3,3374
S35  4,6502
S35  7,3005
S35  8,4632
S35  9,4444
S36  1,7125
S36  2,6236
S36  3,394
S36  4,731
S36  6,6876
S36  7,1694
S36  8,1804
S36  9,3094
S4   7,7204
S4   8,7584
S40  1,4161
S40  2,11237
S40  3,9630
S40  4,11163
S41  0,13227
S41  7,6350
S41  8,11762
S41  9,5879
S42  5,12361
S42  6,11561
S42  7,4939
S43  1,8985
S43  2,7459
S43  3,14008
S43  4,10802
S44  5,8479
S44  6,13709
S45  0,1608
S45  8,3925
S45  9,8389
S5   0,11535
S5   6,13216
S5   7,13122
S5   8,13472
S5   9,9869
S6   1,12009
S6   2,7943
S6   3,7961
S6   4,13580
S6   5,9967
S6   6,8098
S60  1,1283
S60  2,6951
S60  3,7832
S60  4,6534
S60  5,15531
S61  1,7313
S61  2,13059
S61  3,7940
S61  4,8311
S62  5,6867
S62  6,4666
S62  7,8889
S63  0,8882
S63  6,9179
S63  7,6881
S63  8,7296
S63  9,6711
S64  0,7780
S64  5,2310
S64  8,13280
S64  9,8011
S65  1,5847
S65  2,13838
S65  3,8950
S65  4,7737
S66  1,5694
S66  2,9430
S66  3,6924
S66  7,10325
S66  8,9502
S66  9,5342
S7   1,9851
S7   2,7976
S70  1,5801
S70  2,1656
S70  3,8144
S70  4,8314
S70  5,7969
S70  6,7823
S71  1,8228
S71  2,9279
S71  3,9733
S71  4,10295
S71  5,8363
S72  0,3417
S72  7,4776
S72  8,13216
S72  9,4510
S73  0,12092
S73  8,8513
S73  9,7014
S74  0,7597
S74  8,4240
S74  9,6267
S75  1,7170
S75  2,8851
S75  3,7863
S75  4,4842
S75  5,8821
S75  6,7025
S8   0,11309
S8   7,12775
S8   8,12918
S8   9,10210
S80  1,5629
S80  2,9833
S80  3,5090
S80  4,10152
S81  0,11396
S81  7,10800
S81  8,7879
S81  9,8105
S9   1,12397
S9   3,3543
S9   4,8490
S9   5,4286
SE1  0,4967
SE1  1,4369
SE1  2,8070
SE1  3,9095
SE1  4,10917
SE1  5,11604
SE1  6,6551
SE1  7,5715
SE1  8,4160
SE1  9,3086
SE10 0,7994
SE10 8,7685
SE10 9,8845
SE11 4,9059
SE11 5,7463
SE11 6,5943
SE12 0,8836
SE12 8,8136
SE12 9,10780
SE13 5,13011
SE13 6,12230
SE13 7,17988
SE14 5,15376
SE14 6,9858
SE15 1,7278
SE15 2,12820
SE15 3,14697
SE15 4,8571
SE15 5,9794
SE15 6,12645
SE16 2,10343
SE16 3,10459
SE16 4,6814
SE16 5,6494
SE16 6,5024
SE16 7,6829
SE17 1,8011
SE17 2,14038
SE17 3,12296
SE18 1,14965
SE18 2,10281
SE18 3,12053
SE18 4,7857
SE18 5,10607
SE18 6,9985
SE18 7,13375
SE19 1,9001
SE19 2,7963
SE19 3,11306
SE2  0,12873
SE2  9,14840
SE20 7,11846
SE20 8,11550
SE21 7,3989
SE21 8,11612
SE22 0,10674
SE22 8,10898
SE22 9,8833
SE23 1,8833
SE23 2,13252
SE23 3,12156
SE24 0,9463
SE24 9,9875
SE25 4,12797
SE25 5,9686
SE25 6,12984
SE26 4,10000
SE26 5,8119
SE26 6,10895
SE27 0,12836
SE27 9,9490
SE28 0,11487
SE28 8,18666
SE3  0,6197
SE3  7,8846
SE3  8,9726
SE3  9,7733
SE4  1,17675
SE4  2,11695
SE5  0,9466
SE5  7,11048
SE5  8,15033
SE5  9,11746
SE6  1,17142
SE6  2,13670
SE6  3,11379
SE6  4,12279
SE7  7,12305
SE7  8,9308
SE8  3,10757
SE8  4,7711
SE8  5,10016
SE9  1,11979
SE9  2,10293
SE9  3,13138
SE9  4,12273
SE9  5,7354
SE9  6,9226
SG1  1,7389
SG1  2,7489
SG1  3,8425
SG1  4,10894
SG1  5,11321
SG1  6,6881
SG10 6,2131
SG11 1,5126
SG11 2,3019
SG12 0,9677
SG12 7,8985
SG12 8,6615
SG12 9,5463
SG13 7,10988
SG13 8,6028
SG14 1,2577
SG14 2,7410
SG14 3,9231
SG15 6,5708
SG16 6,6246
SG17 5,12477
SG18 0,7728
SG18 8,9905
SG18 9,7035
SG19 1,9866
SG19 2,9633
SG19 3,5138
SG2  0,8330
SG2  7,7926
SG2  8,13042
SG2  9,13757
SG3  6,7226
SG4  0,9002
SG4  7,5222
SG4  8,6729
SG4  9,8911
SG5  1,7394
SG5  2,8389
SG5  3,6479
SG5  4,9848
SG6  1,7327
SG6  2,7977
SG6  3,6261
SG6  4,12428
SG7  5,4503
SG7  6,9069
SG8  0,4160
SG8  5,10865
SG8  6,7402
SG8  7,7791
SG8  8,3439
SG8  9,5475
SG9  0,3292
SG9  9,6291
SK1  2,1671
SK1  3,2551
SK1  4,7586
SK10 1,3277
SK10 2,10991
SK10 3,10580
SK10 4,6533
SK10 5,9317
SK11 0,4301
SK11 6,3768
SK11 7,11960
SK11 8,13084
SK11 9,4251
SK12 1,14581
SK12 2,4920
SK13 0,1985
SK13 1,7053
SK13 2,3781
SK13 5,1469
SK13 6,6249
SK13 7,3957
SK13 8,9331
SK14 1,6043
SK14 2,4233
SK14 3,6632
SK14 4,12855
SK14 5,10075
SK14 6,4486
SK14 8,2942
SK15 1,9193
SK15 2,9390
SK15 3,9456
SK16 4,8588
SK16 5,11498
SK17 0,2999
SK17 6,8482
SK17 7,7593
SK17 8,5638
SK17 9,8214
SK2  5,14447
SK2  6,7735
SK2  7,7375
SK22 1,1151
SK22 2,2433
SK22 3,3145
SK22 4,5771
SK23 0,4680
SK23 6,2190
SK23 7,8049
SK23 9,2587
SK3  0,7239
SK3  8,12812
SK3  9,8973
SK4  1,3725
SK4  2,8159
SK4  3,8541
SK4  4,7712
SK4  5,7445
SK5  6,14282
SK5  7,8406
SK5  8,7120
SK6  1,9539
SK6  2,7213
SK6  3,4822
SK6  4,6777
SK6  5,5921
SK6  6,6735
SK6  7,7027
SK6  8,3912
SK7  1,6912
SK7  2,7265
SK7  3,6827
SK7  4,7553
SK7  5,6007
SK7  6,6793
SK8  1,5660
SK8  2,7078
SK8  3,12719
SK8  4,8749
SK8  5,8570
SK8  6,7957
SK8  7,8920
SK9  1,2392
SK9  2,9154
SK9  3,6406
SK9  4,4157
SK9  5,5164
SK9  6,5402
SK9  7,6173
SL0  0,5702
SL0  9,5665
SL1  1,5889
SL1  2,16748
SL1  3,16118
SL1  4,455
SL1  5,14121
SL1  6,7542
SL1  7,5380
SL1  8,3545
SL1  9,2588
SL2  1,15596
SL2  2,8075
SL2  3,7327
SL2  4,5594
SL2  5,17895
SL3  0,4001
SL3  6,3090
SL3  7,15317
SL3  8,17705
SL3  9,6064
SL4  1,3254
SL4  2,6725
SL4  3,8964
SL4  4,10738
SL4  5,9555
SL4  6,5081
SL5  0,3867
SL5  7,5517
SL5  8,7364
SL5  9,7655
SL6  0,4922
SL6  1,5148
SL6  2,10957
SL6  3,11408
SL6  4,7898
SL6  5,6956
SL6  6,9781
SL6  7,9620
SL6  8,6646
SL6  9,6243
SL7  1,7455
SL7  2,5667
SL7  3,8293
SL8  5,6592
SL9  0,5306
SL9  7,5520
SL9  8,4563
SL9  9,5858
SM1  1,2586
SM1  2,14197
SM1  3,11997
SM1  4,10135
SM2  5,12448
SM2  6,10030
SM2  7,5832
SM3  8,7681
SM3  9,13809
SM4  4,14840
SM4  5,9455
SM4  6,13373
SM5  1,13531
SM5  2,11459
SM5  3,8034
SM5  4,6526
SM6  0,6296
SM6  7,6599
SM6  8,11792
SM6  9,12625
SM7  1,7011
SM7  2,7045
SM7  3,4614
SN1  1,799
SN1  2,9324
SN1  3,6243
SN1  4,7592
SN1  5,5503
SN1  7,863
SN10 1,4030
SN10 2,6574
SN10 3,7774
SN10 4,5385
SN10 5,8486
SN11 0,6176
SN11 8,7542
SN11 9,9141
SN12 6,9932
SN12 7,9980
SN12 8,5864
SN13 0,4861
SN13 8,2580
SN13 9,9456
SN14 0,13003
SN14 6,7565
SN14 7,2821
SN14 8,5321
SN15 1,6870
SN15 2,5193
SN15 3,11848
SN15 4,8403
SN15 5,3578
SN16 0,6122
SN16 9,8018
SN2  1,13795
SN2  2,11059
SN2  5,5954
SN2  7,8942
SN2  8,2318
SN25 1,10175
SN25 2,9911
SN25 3,7731
SN25 4,8177
SN26 7,1569
SN26 8,294
SN3  1,7898
SN3  2,11256
SN3  3,8860
SN3  4,12922
SN3  5,4576
SN3  6,6751
SN4  0,8060
SN4  7,6948
SN4  8,6549
SN4  9,6688
SN5  0,382
SN5  3,1049
SN5  4,3983
SN5  5,9065
SN5  6,4919
SN5  7,3747
SN5  8,10590
SN6  6,7131
SN6  7,9080
SN6  8,5423
SN7  7,9295
SN7  8,4490
SN8  1,6956
SN8  2,6257
SN8  3,7044
SN8  4,4295
SN9  5,5117
SN9  6,3193
SO14 0,7937
SO14 1,3539
SO14 2,1174
SO14 3,6473
SO14 5,2564
SO14 6,6121
SO14 7,251
SO15 0,1258
SO15 1,1654
SO15 2,10248
SO15 3,7142
SO15 4,3222
SO15 5,12831
SO15 7,2994
SO15 8,3699
SO16 0,1561
SO16 2,837
SO16 3,11419
SO16 4,7384
SO16 5,7711
SO16 6,7464
SO16 7,6345
SO16 8,12636
SO16 9,12035
SO17 1,6993
SO17 2,7902
SO17 3,4858
SO18 1,8393
SO18 2,10697
SO18 3,4295
SO18 4,4230
SO18 5,7887
SO18 6,2312
SO19 0,3868
SO19 1,3011
SO19 2,6372
SO19 4,2013
SO19 5,1592
SO19 6,9451
SO19 7,7599
SO19 8,8373
SO19 9,15320
SO20 6,4442
SO20 8,3818
SO21 1,7448
SO21 2,6310
SO21 3,6236
SO22 4,11980
SO22 5,8006
SO22 6,9266
SO23 0,5612
SO23 7,9392
SO23 8,2800
SO23 9,5058
SO24 0,4359
SO24 9,7218
SO30 0,6806
SO30 2,13933
SO30 3,6260
SO30 4,6000
SO31 1,1779
SO31 4,4799
SO31 5,6479
SO31 6,11580
SO31 7,6999
SO31 8,7111
SO31 9,6982
SO32 1,7551
SO32 2,9715
SO32 3,2928
SO40 2,9515
SO40 3,7391
SO40 4,6278
SO40 7,5495
SO40 8,8411
SO40 9,5701
SO41 0,10120
SO41 3,2790
SO41 5,1452
SO41 6,3724
SO41 8,7269
SO41 9,6732
SO42 7,5390
SO43 7,4488
SO45 1,8055
SO45 2,6729
SO45 3,4841
SO45 4,5482
SO45 5,7121
SO45 6,3539
SO50 4,9283
SO50 5,10405
SO50 6,6340
SO50 7,8187
SO50 8,6892
SO50 9,6321
SO51 0,4261
SO51 5,4184
SO51 6,4635
SO51 7,8457
SO51 8,4737
SO51 9,892
SO52 9,7194
SO53 1,5348
SO53 2,8522
SO53 3,6581
SO53 4,7629
SO53 5,5105
SP1  1,5059
SP1  2,4010
SP1  3,12904
SP10 1,3975
SP10 2,9986
SP10 3,14428
SP10 4,6998
SP10 5,6176
SP11 0,3515
SP11 6,4447
SP11 7,4551
SP11 8,4171
SP11 9,7283
SP2  0,5031
SP2  7,7392
SP2  8,8511
SP2  9,9030
SP3  4,4335
SP3  5,2977
SP3  6,4241
SP4  0,2672
SP4  6,4099
SP4  7,11068
SP4  8,8172
SP4  9,5792
SP5  1,4803
SP5  2,6362
SP5  3,5862
SP5  4,2303
SP5  5,3526
SP6  1,6554
SP6  2,2796
SP6  3,5008
SP7  0,2655
SP7  8,7253
SP7  9,3948
SP8  4,11532
SP8  5,3364
SP9  7,10917
SR1  1,959
SR1  2,3574
SR1  3,997
SR2  0,9897
SR2  7,8894
SR2  8,7130
SR2  9,7750
SR3  1,12804
SR3  2,10683
SR3  3,9661
SR3  4,7148
SR4  0,7421
SR4  6,8651
SR4  7,10441
SR4  8,9587
SR4  9,6411
SR5  1,6147
SR5  2,5226
SR5  3,8655
SR5  4,6273
SR5  5,9269
SR6  0,5870
SR6  7,9997
SR6  8,6281
SR6  9,8611
SR7  0,5968
SR7  7,10356
SR7  8,7690
SR7  9,7848
SR8  1,4755
SR8  2,8464
SR8  3,7742
SR8  4,8093
SR8  5,7182
SS0  0,10193
SS0  7,10285
SS0  8,8020
SS0  9,13887
SS1  1,3206
SS1  2,14377
SS1  3,8950
SS11 7,7157
SS11 8,9955
SS12 0,7115
SS12 9,11319
SS13 1,9438
SS13 2,5516
SS13 3,7665
SS14 1,9732
SS14 2,11254
SS14 3,4487
SS15 4,5564
SS15 5,16550
SS15 6,8827
SS16 4,12091
SS16 5,10101
SS16 6,7960
SS17 0,8364
SS17 7,11733
SS17 8,9223
SS17 9,4238
SS2  4,17083
SS2  5,8606
SS2  6,11585
SS3  0,7491
SS3  8,5730
SS3  9,16023
SS4  1,11882
SS4  2,859
SS4  3,8720
SS5  4,9579
SS5  5,6020
SS5  6,6423
SS6  7,6761
SS6  8,13132
SS6  9,12614
SS7  1,9553
SS7  2,9925
SS7  3,11180
SS7  4,8891
SS7  5,10814
SS8  0,7044
SS8  7,8314
SS8  8,7641
SS8  9,16026
SS9  1,9929
SS9  2,8493
SS9  3,10739
SS9  4,9921
SS9  5,12119
ST1  2,3711
ST1  3,5110
ST1  4,4159
ST1  5,3391
ST1  6,14155
ST10 1,11537
ST10 2,5307
ST10 3,2271
ST10 4,7055
ST11 9,10220
ST12 9,3893
ST13 5,6447
ST13 6,6347
ST13 7,6933
ST13 8,8880
ST14 5,4853
ST14 7,8571
ST14 8,7580
ST15 0,9165
ST15 8,12728
ST16 1,13240
ST16 2,1752
ST16 3,16656
ST17 0,12478
ST17 4,12599
ST17 9,15534
ST18 0,10962
ST18 9,5625
ST19 5,8717
ST19 9,6364
ST2  0,10518
ST2  7,8190
ST2  8,7432
ST2  9,8818
ST20 0,6861
ST21 6,5801
ST3  1,5885
ST3  2,7976
ST3  3,8115
ST3  4,9480
ST3  5,14228
ST3  6,9904
ST3  7,13600
ST4  1,1363
ST4  2,7528
ST4  3,7483
ST4  4,6679
ST4  5,7991
ST4  6,8188
ST4  7,6893
ST4  8,12351
ST5  0,9266
ST5  1,3152
ST5  2,9354
ST5  3,9749
ST5  4,6317
ST5  5,6068
ST5  6,8993
ST5  7,11898
ST5  8,11791
ST5  9,7658
ST6  1,7415
ST6  2,2955
ST6  3,3491
ST6  4,4884
ST6  5,10312
ST6  6,14421
ST6  7,9584
ST6  8,12836
ST7  1,11271
ST7  2,12160
ST7  3,7618
ST7  4,14929
ST7  8,8091
ST8  6,11479
ST8  7,9354
ST9  0,6292
ST9  9,5633
SW10 0,9258
SW10 9,9634
SW11 1,9715
SW11 2,14225
SW11 3,11950
SW11 4,8329
SW11 5,17551
SW11 6,11557
SW12 0,8001
SW12 8,13121
SW12 9,11174
SW13 0,7072
SW13 8,1957
SW13 9,7520
SW14 7,7763
SW14 8,9444
SW15 1,10270
SW15 2,10570
SW15 3,11795
SW15 4,10570
SW15 5,10123
SW15 6,8485
SW16 1,10992
SW16 2,16865
SW16 3,9063
SW16 4,13772
SW16 5,17581
SW16 6,14476
SW17 0,15166
SW17 6,1846
SW17 7,12601
SW17 8,19941
SW17 9,16106
SW18 1,10975
SW18 2,10038
SW18 3,14885
SW18 4,10687
SW18 5,13733
SW19 1,10626
SW19 2,12420
SW19 3,11034
SW19 4,6607
SW19 5,4075
SW19 6,12299
SW19 7,6521
SW19 8,15834
SW1A 1,250
