Postcode,Population
OX49 5,4372
OX5  1,12189
OX5  2,8563
OX5  3,2928
OX7  3,5300
OX7  4,1443
OX7  5,8034
OX7  6,6331
OX7  7,1998
OX9  2,3529
OX9  3,9401
OX9  7,1044
PE1  1,688
PE1  2,11357
PE1  3,13876
PE1  4,14978
PE1  5,8823
PE10 0,10289
PE10 9,11862
PE11 1,8486
PE11 2,13123
PE11 3,13570
PE11 4,8534
PE12 0,6404
PE12 6,9514
PE12 7,8151
PE12 8,4627
PE12 9,11528
PE13 1,3030
PE13 2,8553
PE13 3,11285
PE13 4,6642
PE13 5,5770
PE14 0,5541
PE14 7,5949
PE14 8,5372
PE14 9,4171
PE15 0,9271
PE15 8,10633
PE15 9,10345
PE16 6,10569
PE19 1,6853
PE19 2,10083
PE19 5,6921
PE19 6,7943
PE19 7,5367
PE19 8,7290
PE2  5,15095
PE2  6,2746
PE2  7,3432
PE2  8,13471
PE2  9,10294
PE20 1,6744
PE20 2,2974
PE20 3,4422
PE21 0,9761
PE21 6,3169
PE21 7,9025
PE21 8,12352
PE21 9,8956
PE22 0,6152
PE22 7,3432
PE22 8,4066
PE22 9,3457
PE23 4,2614
PE23 5,5987
PE24 4,4179
PE24 5,7783
PE25 1,7305
PE25 2,8921
PE25 3,5652
PE26 1,5702
PE26 2,6375
PE27 3,7733
PE27 4,2545
PE27 5,5283
PE27 6,4676
PE28 0,6581
PE28 2,9151
PE28 3,9650
PE28 4,8667
PE28 5,7637
PE28 9,6417
PE29 1,12245
PE29 2,6785
PE29 3,1858
PE29 6,5591
PE29 7,3634
PE3  6,5941
PE3  7,6392
PE3  8,7004
PE3  9,9881
PE30 1,1932
PE30 2,7138
PE30 3,14534
PE30 4,13062
PE30 5,7812
PE31 6,8007
PE31 7,7402
PE31 8,4816
PE32 1,9045
PE32 2,6419
PE33 0,7830
PE33 9,8293
PE34 3,5481
PE34 4,9063
PE36 5,3757
PE36 6,2842
PE37 7,6879
PE37 8,3459
PE38 0,4869
PE38 9,10106
PE4  5,6008
PE4  6,11246
PE4  7,11423
PE5  7,1605
PE6  0,6686
PE6  7,9704
PE6  8,13205
PE6  9,6355
PE7  0,177
PE7  1,12887
PE7  2,2856
PE7  3,16271
PE7  8,10589
PE8  4,5799
PE8  5,3638
PE8  6,8258
PE9  1,9510
PE9  2,9805
PE9  3,6095
PE9  4,6127
PL1  1,792
PL1  2,2352
PL1  3,5054
PL1  4,5826
PL1  5,8926
PL10 1,3696
PL11 2,7982
PL11 3,2491
PL12 4,10689
PL12 5,2479
PL12 6,8861
PL13 1,4271
PL13 2,5271
PL14 3,8440
PL14 4,5589
PL14 5,5662
PL14 6,3530
PL15 7,6407
PL15 8,7156
PL15 9,6564
PL16 0,1771
PL17 7,5852
PL17 8,4280
PL18 9,4863
PL19 0,3035
PL19 8,6253
PL19 9,7315
PL2  1,10209
PL2  2,10780
PL2  3,10820
PL20 6,5393
PL20 7,6822
PL21 0,9587
PL21 9,7996
PL22 0,3735
PL23 1,3557
PL24 2,10270
PL25 3,11115
PL25 4,8970
PL25 5,5751
PL26 6,5199
PL26 7,9716
PL26 8,12055
PL27 6,5424
PL27 7,6939
PL28 8,4483
PL29 3,1039
PL3  4,9557
PL3  5,9348
PL3  6,12392
PL30 3,3637
PL30 4,2604
PL30 5,4432
PL31 1,8291
PL31 2,6609
PL32 9,4374
PL33 9,1665
PL34 0,1802
PL35 0,950
PL4  0,2747
PL4  6,6655
PL4  7,9179
PL4  8,10293
PL4  9,7996
PL5  1,12406
PL5  2,10023
PL5  3,11425
PL5  4,9540
PL6  5,13631
PL6  6,9281
PL6  7,8536
PL6  8,10211
PL7  1,9029
PL7  2,10901
PL7  4,9290
PL7  5,2604
PL8  1,2459
PL8  2,3337
PL9  0,2770
PL9  7,5415
PL9  8,8052
PL9  9,12035
PO1  1,4184
PO1  2,4210
PO1  3,5923
PO1  4,4896
PO1  5,9949
PO10 7,9598
PO10 8,8967
PO11 0,7951
PO11 9,9622
PO12 1,8708
PO12 2,9823
PO12 3,12232
PO12 4,17617
PO13 0,16332
PO13 8,7380
PO13 9,11452
PO14 1,7820
PO14 2,7895
PO14 3,8685
PO14 4,8136
PO15 5,7356
PO15 6,8450
PO15 7,7332
PO16 0,5704
PO16 7,7812
PO16 8,10847
PO16 9,8657
PO17 5,4706
PO17 6,1893
PO18 0,4650
PO18 8,6765
PO18 9,1744
PO19 1,1657
PO19 3,6308
PO19 5,2404
PO19 6,6995
PO19 7,7679
PO19 8,5537
PO2  0,13215
PO2  7,13011
PO2  8,8173
PO2  9,8114
PO20 0,8662
PO20 1,2484
PO20 2,3716
PO20 3,4369
PO20 7,3611
PO20 8,7440
PO20 9,2195
PO21 1,6246
PO21 2,10044
PO21 3,8104
PO21 4,7350
PO21 5,9006
PO22 0,3850
PO22 6,5920
PO22 7,5666
PO22 8,5778
PO22 9,7451
PO3  5,7702
PO3  6,11798
PO30 1,7238
PO30 2,5368
PO30 3,2357
PO30 4,3128
PO30 5,12555
PO31 7,8728
PO31 8,5830
PO32 6,8191
PO33 1,8732
PO33 2,7749
PO33 3,9483
PO33 4,5388
PO34 5,2105
PO35 5,3728
PO36 0,4708
PO36 8,5299
PO36 9,7139
PO37 6,3466
PO37 7,5706
PO38 1,6042
PO38 2,2751
PO38 3,3892
PO39 0,2673
PO4  0,14440
PO4  8,14598
PO4  9,15525
PO40 9,5496
PO41 0,2043
PO5  1,9395
PO5  2,7542
PO5  3,5799
PO5  4,7520
PO6  1,8637
PO6  2,11600
PO6  3,10003
PO6  4,10775
PO7  4,1177
PO7  5,11705
PO7  6,9988
PO7  7,9158
PO7  8,8590
PO8  0,9733
PO8  8,9584
PO8  9,14902
PO9  1,5345
PO9  2,10546
PO9  3,10193
PO9  4,10695
PO9  5,9557
PO9  6,2895
PR1  0,9743
PR1  1,3742
PR1  2,1608
PR1  3,3474
PR1  4,8924
PR1  5,9192
PR1  6,11097
PR1  7,6527
PR1  8,5606
PR1  9,12432
PR2  1,15234
PR2  2,8531
PR2  3,15077
PR2  5,2887
PR2  6,15819
PR2  7,4344
PR2  8,6920
PR2  9,11281
PR25 1,8731
PR25 2,5211
PR25 3,6813
PR25 4,6064
PR25 5,4303
PR26 6,2960
PR26 7,6473
PR26 8,2701
PR26 9,3626
PR3  0,7524
PR3  1,10397
PR3  2,5619
PR3  3,9123
PR3  5,3054
PR3  6,2674
PR4  0,7270
PR4  1,9580
PR4  2,8663
PR4  3,8450
PR4  4,6220
PR4  5,8253
PR4  6,9801
PR5  0,5631
PR5  4,11276
PR5  5,10173
PR5  6,9380
PR5  8,5202
PR6  0,10371
PR6  7,10302
PR6  8,6753
PR6  9,7651
PR7  1,6714
PR7  2,9908
PR7  3,8704
PR7  4,7081
PR7  5,10592
PR7  6,8847
PR7  7,4224
PR8  1,3091
PR8  2,9016
PR8  3,12194
PR8  4,11311
PR8  5,6281
PR8  6,12324
PR9  0,7291
PR9  7,11428
PR9  8,10240
PR9  9,14420
RG1  1,441
RG1  2,4080
RG1  3,7472
RG1  4,2618
RG1  5,9560
RG1  6,8891
RG1  7,7156
RG1  8,2582
RG10 0,5785
RG10 8,3688
RG10 9,8986
RG12 0,7560
RG12 2,5657
RG12 7,17613
RG12 8,11443
RG12 9,10188
RG14 1,6540
RG14 2,8349
RG14 3,891
RG14 5,4474
RG14 6,8747
RG14 7,9255
RG17 0,6198
RG17 7,2501
RG17 8,3134
RG17 9,3427
RG18 0,1213
RG18 3,6859
RG18 4,4845
RG18 9,6350
RG19 3,7300
RG19 4,7302
RG19 8,3250
RG2  0,5723
RG2  7,11575
RG2  8,12476
RG2  9,8261
RG20 0,2245
RG20 4,1058
RG20 5,3198
RG20 6,1587
RG20 7,2068
RG20 8,3693
RG20 9,5239
RG21 3,7995
RG21 4,3170
RG21 5,7873
RG21 6,510
RG21 7,3672
RG21 8,4003
RG22 4,21190
RG22 5,10551
RG22 6,10488
RG23 7,5346
RG23 8,7059
RG24 7,4085
RG24 8,11325
RG24 9,16194
RG25 2,4229
RG25 3,4572
RG26 3,8539
RG26 4,4603
RG26 5,9237
RG27 0,5533
RG27 8,6597
RG27 9,9128
RG28 7,5850
RG29 1,7223
RG30 1,4994
RG30 2,12547
RG30 3,8637
RG30 4,12144
RG30 6,6300
RG31 4,4518
RG31 5,6750
RG31 6,9668
RG31 7,6643
RG4  5,6853
RG4  6,7262
RG4  7,9180
RG4  8,10442
RG4  9,5833
RG40 1,7790
RG40 2,4608
RG40 3,4692
RG40 4,7880
RG40 5,1804
RG41 1,3780
RG41 2,4808
RG41 3,6602
RG41 4,3960
RG41 5,9388
RG42 1,4722
RG42 2,6453
RG42 3,5955
RG42 4,4327
RG42 5,1670
RG42 6,1445
RG42 7,1758
RG45 6,8692
RG45 7,6035
RG5  3,11070
RG5  4,14447
RG6  1,8718
RG6  3,6140
RG6  4,7776
RG6  5,6586
RG6  6,1192
RG6  7,7947
RG7  1,6789
RG7  2,2051
RG7  3,10158
RG7  4,3098
RG7  5,5680
RG7  6,4522
RG8  0,5458
RG8  7,4602
RG8  8,5957
RG8  9,3125
RG9  1,9252
RG9  2,2495
RG9  3,1991
RG9  4,2151
RG9  5,4288
RG9  6,3231
RH1  1,5247
RH1  2,7548
RH1  3,8567
RH1  4,5957
RH1  5,8408
RH1  6,10911
RH10 1,6779
RH10 3,12265
RH10 4,7165
RH10 5,6146
RH10 6,9648
RH10 7,17810
RH10 8,6133
RH11 0,9633
RH11 6,2869
RH11 7,13303
RH11 8,15945
RH11 9,14688
RH12 1,7288
RH12 2,7759
RH12 3,8785
RH12 4,10181
RH12 5,10251
RH13 0,5120
RH13 5,9435
RH13 6,8406
RH13 8,6440
RH13 9,9129
RH14 0,5920
RH14 9,8324
RH15 0,11111
RH15 8,11782
RH15 9,9004
RH16 1,7127
RH16 2,7335
RH16 3,10287
RH16 4,9174
RH17 5,6889
RH17 6,5537
RH17 7,7051
RH18 5,4502
RH19 1,7225
RH19 2,7282
RH19 3,11166
RH19 4,8179
RH2  0,7939
RH2  7,7437
RH2  8,7148
RH2  9,3997
RH20 1,5069
RH20 2,6856
RH20 3,6500
RH20 4,6822
RH3  7,4414
RH4  1,5281
RH4  2,5054
RH4  3,5316
RH5  4,7184
RH5  5,5372
RH5  6,4172
RH6  0,2661
RH6  7,6054
RH6  8,9089
RH6  9,11838
RH7  6,9325
RH8  0,9825
RH8  9,5893
RH9  8,5503
RM1  1,1554
RM1  2,4344
RM1  3,1835
RM1  4,12095
RM10 7,11116
RM10 8,14967
RM10 9,12525
RM11 1,11688
RM11 2,9730
RM11 3,10714
RM12 4,16294
RM12 5,9934
RM12 6,8394
RM13 7,9135
RM13 8,7481
RM13 9,12622
RM14 1,11393
RM14 2,8443
RM14 3,7495
RM15 4,8075
RM15 5,11317
RM15 6,8360
RM16 2,12367
RM16 3,3627
RM16 4,9974
RM16 5,766
RM16 6,14861
RM17 5,12492
RM17 6,15219
RM18 7,4780
RM18 8,12069
RM19 1,6599
RM2  5,6676
RM2  6,6655
RM20 3,1979
RM20 4,2951
RM3  0,10381
RM3  7,9224
RM3  8,10669
RM3  9,10563
RM4  1,4237
RM5  2,8908
RM5  3,9640
RM6  4,11762
RM6  5,11902
RM6  6,9404
RM7  0,10955
RM7  7,5059
RM7  8,7639
RM7  9,5601
RM8  1,11498
RM8  2,16010
RM8  3,12001
RM9  4,13024
RM9  5,12161
RM9  6,11422
S1   2,1344
S1   3,245
S1   4,9179
S10  1,15493
S10  2,5794
S10  3,10969
S10  4,6994
S10  5,8687
S11  7,10756
S11  8,13963
S11  9,10048
S12  2,12040
S12  3,8808
S12  4,13878
S13  7,9763
S13  8,13463
S13  9,7787
S14  1,9773
S17  3,7509
S17  4,8250
S18  1,7058
S18  2,6001
S18  3,1646
S18  4,1593
S18  7,1911
S18  8,6792
S2   1,9786
S2   2,11374
S2   3,8304
S2   4,6607
S2   5,8954
S20  1,6925
S20  2,3978
S20  3,334
S20  4,4036
S20  5,5667
S20  6,2621
S20  7,4011
S20  8,4156
S21  1,8076
S21  2,1474
S21  3,3037
S21  4,7468
S21  5,1206
S25  1,1253
S25  2,8831
S25  3,2040
S25  4,6678
S25  5,2533
S26  1,1652
S26  2,6980
S26  3,2567
S26  4,5928
S26  5,3302
S26  6,3845
S26  7,1899
S3   7,11027
S3   8,3108
S3   9,5411
S32  1,2040
S32  2,919
S32  3,1345
S32  4,474
S32  5,979
S33  0,1547
S33  6,1029
S33  7,355
S33  8,648
S33  9,1430
S35  0,6596
S35  1,7317
S35  2,6225
S35  3,3338
S35  4,6430
S35  7,2973
S35  8,4582
S35  9,4396
S36  1,7047
S36  2,6168
S36  3,390
S36  4,723
S36  6,6800
S36  7,1676
S36  8,1784
S36  9,3060
S4   7,7125
S4   8,7500
S40  1,4115
S40  2,11113
S40  3,9524
S40  4,11040
S41  0,13081
S41  7,6280
S41  8,11632
S41  9,5815
S42  5,12225
S42  6,11433
S42  7,4885
S43  1,8886
S43  2,7377
S43  3,13853
S43  4,10683
S44  5,8385
S44  6,13557
S45  0,1592
S45  8,3883
S45  9,8297
S5   0,11407
S5   6,13070
S5   7,12977
S5   8,13323
S5   9,9760
S6   1,11876
S6   2,7855
S6   3,7873
S6   4,13430
S6   5,9857
S6   6,8009
S60  1,1269
S60  2,6875
S60  3,7746
S60  4,6462
S60  5,15359
S61  1,7233
S61  2,12915
S61  3,7852
S61  4,8219
S62  5,6791
S62  6,4615
S62  7,8791
S63  0,8784
S63  6,9078
S63  7,6805
S63  8,7216
S63  9,6637
S64  0,7694
S64  5,2286
S64  8,13133
S64  9,7923
S65  1,5783
S65  2,13685
S65  3,8852
S65  4,7652
S66  1,5632
S66  2,9326
S66  3,6848
S66  7,10211
S66  8,9397
S66  9,5284
S7   1,9743
S7   2,7888
S70  1,5737
S70  2,1638
S70  3,8054
S70  4,8222
S70  5,7881
S70  6,7737
S71  1,8138
S71  2,9177
S71  3,9625
S71  4,10181
S71  5,8271
S72  0,3380
S72  7,4724
S72  8,13070
S72  9,4460
S73  0,11958
S73  8,8419
S73  9,6937
S74  0,7513
S74  8,4194
S74  9,6199
S75  1,7091
S75  2,8753
S75  3,7777
S75  4,4789
S75  5,8724
S75  6,6948
S8   0,11184
S8   7,12634
S8   8,12775
S8   9,10098
S80  1,5567
S80  2,9725
S80  3,5034
S80  4,10040
S81  0,11270
S81  7,10681
S81  8,7793
S81  9,8016
S9   1,12260
S9   3,3505
S9   4,8396
S9   5,4240
SE1  0,4913
SE1  1,4321
SE1  2,7981
SE1  3,8995
SE1  4,10797
SE1  5,11476
SE1  6,6479
SE1  7,5653
SE1  8,4114
SE1  9,3052
SE10 0,7906
SE10 8,7601
SE10 9,8747
SE11 4,8959
SE11 5,7381
SE11 6,5878
SE12 0,8738
SE12 8,8046
SE12 9,10661
SE13 5,12867
SE13 6,12095
SE13 7,17789
SE14 5,15206
SE14 6,9749
SE15 1,7198
SE15 2,12678
SE15 3,14534
SE15 4,8477
SE15 5,9686
SE15 6,12505
SE16 2,10229
SE16 3,10343
SE16 4,6739
SE16 5,6422
SE16 6,4969
SE16 7,6754
SE17 1,7923
SE17 2,13883
SE17 3,12160
SE18 1,14799
SE18 2,10167
SE18 3,11920
SE18 4,7771
SE18 5,10490
SE18 6,9875
SE18 7,13227
SE19 1,8902
SE19 2,7875
SE19 3,11181
SE2  0,12731
SE2  9,14676
SE20 7,11715
SE20 8,11422
SE21 7,3945
SE21 8,11484
SE22 0,10556
SE22 8,10778
SE22 9,8735
SE23 1,8735
SE23 2,13106
SE23 3,12022
SE24 0,9359
SE24 9,9766
SE25 4,12655
SE25 5,9579
SE25 6,12840
SE26 4,9890
SE26 5,8029
SE26 6,10775
SE27 0,12694
SE27 9,9386
SE28 0,11360
SE28 8,18459
SE3  0,6129
SE3  7,8748
SE3  8,9619
SE3  9,7648
SE4  1,17479
SE4  2,11566
SE5  0,9362
SE5  7,10926
SE5  8,14867
SE5  9,11616
SE6  1,16952
SE6  2,13519
SE6  3,11253
SE6  4,12143
SE7  7,12169
SE7  8,9206
SE8  3,10638
SE8  4,7626
SE8  5,9906
SE9  1,11847
SE9  2,10179
SE9  3,12993
SE9  4,12137
SE9  5,7273
SE9  6,9124
SG1  1,7307
SG1  2,7407
SG1  3,8332
SG1  4,10774
SG1  5,11196
SG1  6,6805
SG10 6,2109
SG11 1,5070
SG11 2,2987
SG12 0,9570
SG12 7,8886
SG12 8,6543
SG12 9,5403
SG13 7,10867
SG13 8,5962
SG14 1,2549
SG14 2,7328
SG14 3,9129
SG15 6,5646
SG16 6,6178
SG17 5,12339
SG18 0,7643
SG18 8,9796
SG18 9,6957
SG19 1,9757
SG19 2,9527
SG19 3,5082
SG2  0,8238
SG2  7,7839
SG2  8,12898
SG2  9,13605
SG3  6,7146
SG4  0,8903
SG4  7,5165
SG4  8,6655
SG4  9,8813
SG5  1,7312
SG5  2,8297
SG5  3,6408
SG5  4,9740
SG6  1,7247
SG6  2,7889
SG6  3,6193
SG6  4,12291
SG7  5,4454
SG7  6,8969
SG8  0,4114
SG8  5,10745
SG8  6,7320
SG8  7,7705
SG8  8,3401
SG8  9,5415
SG9  0,3256
SG9  9,6222
SK1  2,1653
SK1  3,2523
SK1  4,7502
SK10 1,3241
SK10 2,10869
SK10 3,10463
SK10 4,6461
SK10 5,9214
SK11 0,4254
SK11 6,3727
SK11 7,11828
SK11 8,12939
SK11 9,4205
SK12 1,14420
SK12 2,4866
SK13 0,1963
SK13 1,6975
SK13 2,3740
SK13 5,1453
SK13 6,6181
SK13 7,3914
SK13 8,9228
SK14 1,5977
SK14 2,4187
SK14 3,6559
SK14 4,12713
SK14 5,9964
SK14 6,4437
SK14 8,2910
SK15 1,9091
SK15 2,9286
SK15 3,9352
SK16 4,8494
SK16 5,11371
SK17 0,2967
SK17 6,8388
SK17 7,7509
SK17 8,5576
SK17 9,8124
SK2  5,14287
SK2  6,7650
SK2  7,7294
SK22 1,1139
SK22 2,2407
SK22 3,3111
SK22 4,5707
SK23 0,4629
SK23 6,2166
SK23 7,7961
SK23 9,2559
SK3  0,7159
SK3  8,12670
SK3  9,8874
SK4  1,3685
SK4  2,8069
SK4  3,8447
SK4  4,7627
SK4  5,7363
SK5  6,14124
SK5  7,8314
SK5  8,7042
SK6  1,9434
SK6  2,7133
SK6  3,4770
SK6  4,6703
SK6  5,5856
SK6  6,6661
SK6  7,6949
SK6  8,3870
SK7  1,6836
SK7  2,7185
SK7  3,6752
SK7  4,7470
SK7  5,5941
SK7  6,6719
SK8  1,5598
SK8  2,7000
SK8  3,12579
SK8  4,8653
SK8  5,8476
SK8  6,7869
SK8  7,8822
SK9  1,2366
SK9  2,9053
SK9  3,6336
SK9  4,4111
SK9  5,5108
SK9  6,5343
SK9  7,6105
SL0  0,5640
SL0  9,5603
SL1  1,5825
SL1  2,16563
SL1  3,15940
SL1  4,451
SL1  5,13965
SL1  6,7459
SL1  7,5321
SL1  8,3507
SL1  9,2560
SL2  1,15423
SL2  2,7986
SL2  3,7247
SL2  4,5532
SL2  5,17697
SL3  0,3957
SL3  6,3056
SL3  7,15147
SL3  8,17509
SL3  9,5998
SL4  1,3218
SL4  2,6651
SL4  3,8865
SL4  4,10620
SL4  5,9449
SL4  6,5025
SL5  0,3825
SL5  7,5457
SL5  8,7283
SL5  9,7571
SL6  0,4868
SL6  1,5092
SL6  2,10836
SL6  3,11282
SL6  4,7811
SL6  5,6880
SL6  6,9673
SL6  7,9514
SL6  8,6573
SL6  9,6175
SL7  1,7373
SL7  2,5605
SL7  3,8201
SL8  5,6520
SL9  0,5248
SL9  7,5460
SL9  8,4513
SL9  9,5794
SM1  1,2558
SM1  2,14040
SM1  3,11865
SM1  4,10023
SM2  5,12310
SM2  6,9920
SM2  7,5768
SM3  8,7597
SM3  9,13656
SM4  4,14676
SM4  5,9351
SM4  6,13225
SM5  1,13381
SM5  2,11333
SM5  3,7946
SM5  4,6454
SM6  0,6227
SM6  7,6527
SM6  8,11662
SM6  9,12485
SM7  1,6934
SM7  2,6967
SM7  3,4564
SN1  1,791
SN1  2,9221
SN1  3,6175
SN1  4,7508
SN1  5,5443
SN1  7,855
SN10 1,3986
SN10 2,6502
SN10 3,7688
SN10 4,5326
SN10 5,8392
SN11 0,6108
SN11 8,7459
SN11 9,9040
SN12 6,9822
SN12 7,9870
SN12 8,5800
SN13 0,4808
SN13 8,2552
SN13 9,9352
SN14 0,12859
SN14 6,7482
SN14 7,2791
SN14 8,5263
SN15 1,6794
SN15 2,5137
SN15 3,11717
SN15 4,8311
SN15 5,3540
SN16 0,6055
SN16 9,7930
SN2  1,13643
SN2  2,10937
SN2  5,5888
SN2  7,8844
SN2  8,2294
SN25 1,10063
SN25 2,9801
SN25 3,7646
SN25 4,8087
SN26 7,1553
SN26 8,292
SN3  1,7811
SN3  2,11132
SN3  3,8762
SN3  4,12779
SN3  5,4526
SN3  6,6677
SN4  0,7972
SN4  7,6872
SN4  8,6477
SN4  9,6614
SN5  0,378
SN5  3,1039
SN5  4,3939
SN5  5,8965
SN5  6,4865
SN5  7,3707
SN5  8,10473
SN6  6,7053
SN6  7,8980
SN6  8,5363
SN7  7,9193
SN7  8,4441
SN8  1,6880
SN8  2,6189
SN8  3,6966
SN8  4,4249
SN9  5,5061
SN9  6,3159
SO14 0,7849
SO14 1,3501
SO14 2,1162
SO14 3,6402
SO14 5,2536
SO14 6,6054
SO14 7,249
SO15 0,1245
SO15 1,1636
SO15 2,10135
SO15 3,7064
SO15 4,3188
SO15 5,12689
SO15 7,2962
SO15 8,3659
SO16 0,1545
SO16 2,829
SO16 3,11293
SO16 4,7303
SO16 5,7626
SO16 6,7382
SO16 7,6275
SO16 8,12496
SO16 9,11902
SO17 1,6916
SO17 2,7815
SO17 3,4805
SO18 1,8301
SO18 2,10579
SO18 3,4249
SO18 4,4184
SO18 5,7800
SO18 6,2288
SO19 0,3826
SO19 1,2979
SO19 2,6302
SO19 4,1991
SO19 5,1576
SO19 6,9347
SO19 7,7515
SO19 8,8281
SO19 9,15150
SO20 6,4394
SO20 8,3776
SO21 1,7366
SO21 2,6240
SO21 3,6168
SO22 4,11848
SO22 5,7918
SO22 6,9164
SO23 0,5550
SO23 7,9288
SO23 8,2770
SO23 9,5002
SO24 0,4311
SO24 9,7138
SO30 0,6732
SO30 2,13779
SO30 3,6192
SO30 4,5934
SO31 1,1761
SO31 4,4747
SO31 5,6408
SO31 6,11452
SO31 7,6922
SO31 8,7033
SO31 9,6906
SO32 1,7468
SO32 2,9608
SO32 3,2896
SO40 2,9410
SO40 3,7309
SO40 4,6209
SO40 7,5435
SO40 8,8319
SO40 9,5639
SO41 0,10008
SO41 3,2760
SO41 5,1436
SO41 6,3684
SO41 8,7189
SO41 9,6658
SO42 7,5331
SO43 7,4439
SO45 1,7967
SO45 2,6655
SO45 3,4788
SO45 4,5422
SO45 5,7043
SO45 6,3501
SO50 4,9181
SO50 5,10290
SO50 6,6270
SO50 7,8097
SO50 8,6816
SO50 9,6251
SO51 0,4215
SO51 5,4138
SO51 6,4585
SO51 7,8364
SO51 8,4685
SO51 9,884
SO52 9,7115
SO53 1,5290
SO53 2,8428
SO53 3,6509
SO53 4,7545
SO53 5,5049
SP1  1,5003
SP1  2,3966
SP1  3,12761
SP10 1,3931
SP10 2,9876
SP10 3,14268
SP10 4,6921
SP10 5,6108
SP11 0,3477
SP11 6,4399
SP11 7,4501
SP11 8,4125
SP11 9,7203
SP2  0,4976
SP2  7,7310
SP2  8,8417
SP2  9,8930
SP3  4,4287
SP3  5,2945
SP3  6,4195
SP4  0,2644
SP4  6,4055
SP4  7,10946
SP4  8,8082
SP4  9,5728
SP5  1,4751
SP5  2,6292
SP5  3,5798
SP5  4,2279
SP5  5,3488
SP6  1,6482
SP6  2,2766
SP6  3,4954
SP7  0,2627
SP7  8,7173
SP7  9,3905
SP8  4,11404
SP8  5,3328
SP9  7,10797
SR1  1,949
SR1  2,3536
SR1  3,987
SR2  0,9788
SR2  7,8796
SR2  8,7052
SR2  9,7664
SR3  1,12662
SR3  2,10565
SR3  3,9555
SR3  4,7070
SR4  0,7339
SR4  6,8555
SR4  7,10326
SR4  8,9481
SR4  9,6341
SR5  1,6079
SR5  2,5168
SR5  3,8559
SR5  4,6204
SR5  5,9167
SR6  0,5806
SR6  7,9887
SR6  8,6212
SR6  9,8516
SR7  0,5902
SR7  7,10242
SR7  8,7606
SR7  9,7762
SR8  1,4703
SR8  2,8371
SR8  3,7657
SR8  4,8004
SR8  5,7103
SS0  0,10081
SS0  7,10171
SS0  8,7932
SS0  9,13733
SS1  1,3172
SS1  2,14218
SS1  3,8852
SS11 7,7079
SS11 8,9845
SS12 0,7037
SS12 9,11194
SS13 1,9334
SS13 2,5456
SS13 3,7581
SS14 1,9624
SS14 2,11130
SS14 3,4438
SS15 4,5503
SS15 5,16367
SS15 6,8730
SS16 4,11957
SS16 5,9989
SS16 6,7872
SS17 0,8272
SS17 7,11603
SS17 8,9121
SS17 9,4192
SS2  4,16894
SS2  5,8511
SS2  6,11457
SS3  0,7409
SS3  8,5668
SS3  9,15846
SS4  1,11751
SS4  2,851
SS4  3,8624
SS5  4,9473
SS5  5,5954
SS5  6,6353
SS6  7,6687
SS6  8,12987
SS6  9,12474
SS7  1,9447
SS7  2,9815
SS7  3,11056
SS7  4,8793
SS7  5,10694
SS8  0,6966
SS8  7,8222
SS8  8,7557
SS8  9,15849
SS9  1,9819
SS9  2,8399
SS9  3,10621
SS9  4,9811
SS9  5,11985
ST1  2,3671
ST1  3,5054
ST1  4,4113
ST1  5,3355
ST1  6,13998
ST10 1,11409
ST10 2,5249
ST10 3,2247
ST10 4,6977
ST11 9,10107
ST12 9,3851
ST13 5,6377
ST13 6,6277
ST13 7,6857
ST13 8,8782
ST14 5,4800
ST14 7,8477
ST14 8,7496
ST15 0,9064
ST15 8,12587
ST16 1,13094
ST16 2,1734
ST16 3,16472
ST17 0,12340
ST17 4,12460
ST17 9,15362
ST18 0,10841
ST18 9,5563
ST19 5,8621
ST19 9,6294
ST2  0,10402
ST2  7,8100
ST2  8,7350
ST2  9,8721
ST20 0,6785
ST21 6,5737
ST3  1,5821
ST3  2,7888
ST3  3,8025
ST3  4,9376
ST3  5,14071
ST3  6,9795
ST3  7,13450
ST4  1,1349
ST4  2,7445
ST4  3,7401
ST4  4,6605
ST4  5,7903
ST4  6,8098
ST4  7,6817
ST4  8,12215
ST5  0,9164
ST5  1,3118
ST5  2,9251
ST5  3,9641
ST5  4,6247
ST5  5,6002
ST5  6,8894
ST5  7,11766
ST5  8,11661
ST5  9,7574
ST6  1,7333
ST6  2,2923
ST6  3,3453
ST6  4,4830
ST6  5,10198
ST6  6,14261
ST6  7,9478
ST6  8,12694
ST7  1,11147
ST7  2,12026
ST7  3,7534
ST7  4,14764
ST7  8,8002
ST8  6,11352
ST8  7,9251
ST9  0,6223
ST9  9,5571
SW10 0,9156
SW10 9,9528
SW11 1,9608
SW11 2,14068
SW11 3,11818
SW11 4,8237
SW11 5,17357
SW11 6,11429
SW12 0,7913
SW12 8,12976
SW12 9,11050
SW13 0,6994
SW13 8,1937
SW13 9,7438
SW14 7,7677
SW14 8,9340
SW15 1,10156
SW15 2,10454
SW15 3,11665
SW15 4,10454
SW15 5,10011
SW15 6,8391
SW16 1,10870
SW16 2,16678
SW16 3,8963
SW16 4,13620
SW16 5,17386
SW16 6,14316
SW17 0,14998
SW17 6,1826
SW17 7,12462
SW17 8,19720
SW17 9,15928
SW18 1,10854
SW18 2,9927
SW18 3,14720
SW18 4,10569
SW18 5,13581
SW19 1,10509
SW19 2,12283
SW19 3,10912
SW19 4,6535
SW19 5,4031
SW19 6,12163
SW19 7,6449
SW19 8,15659
SW1A 1,248
